Test Name,Operator,UUT
Voltage,National Instruments,AA123
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
09/11/202213:30:35.516	_	0.334105	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.01_-0.39_-0.15_-35.19_-52.69_11.00_0.69_-0.01_-0.02_0.73_2.27_0.00_1955_0.01_#

09/11/202213:30:35.527	_	0.345081	_	12_3.19_-0.81_-86.62_0.00_-0.00_0.00_-0.02_-0.39_-0.16_-35.19_-52.69_11.00_0.69_-0.01_-0.02_0.73_2.46_5.39_1845_0.01_#

09/11/202213:30:35.540	_	0.358042	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.02_-0.43_-0.01_-35.19_-52.69_11.00_0.69_-0.01_-0.02_0.73_2.44_4.28_1900_0.01_#

09/11/202213:30:35.552	_	0.370009	_	12_3.19_-0.81_-86.62_0.00_0.00_-0.00_-0.02_-0.37_-0.14_-35.88_-52.00_10.19_0.69_-0.01_-0.02_0.73_1.62_0.00_1904_0.01_#

09/11/202213:30:35.563	_	0.380980	_	12_3.19_-0.81_-86.62_-0.00_0.00_0.00_0.00_-0.45_-0.16_-35.88_-52.00_10.19_0.69_-0.01_-0.02_0.73_2.62_2.02_1926_0.01_#

09/11/202213:30:35.576	_	0.393946	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.01_-0.36_-0.02_-35.88_-52.00_10.19_0.69_-0.01_-0.02_0.73_3.74_5.60_1879_0.01_#

09/11/202213:30:35.587	_	0.404915	_	12_3.19_-0.81_-86.62_0.00_0.00_-0.00_-0.03_-0.42_-0.30_-35.88_-52.00_10.19_0.69_-0.01_-0.02_0.73_2.41_1.64_1934_0.01_#

09/11/202213:30:35.600	_	0.417881	_	12_3.19_-0.81_-86.62_0.00_-0.00_0.00_-0.01_-0.36_0.07_-36.25_-51.56_10.19_0.69_-0.01_-0.02_0.73_2.74_0.00_2019_0.01_#

09/11/202213:30:35.611	_	0.428852	_	12_3.19_-0.81_-86.62_-0.00_0.00_0.00_0.01_-0.36_0.02_-36.25_-51.56_10.19_0.69_-0.01_-0.02_0.73_3.72_5.74_1915_0.01_#

09/11/202213:30:35.623	_	0.440820	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_0.00_-0.45_-0.28_-36.25_-51.56_10.19_0.69_-0.01_-0.02_0.73_3.28_4.55_1904_0.01_#

09/11/202213:30:35.636	_	0.453785	_	12_3.19_-0.81_-86.62_-0.00_0.00_0.00_-0.02_-0.43_-0.20_-36.25_-51.56_10.19_0.69_-0.01_-0.02_0.73_2.08_0.03_1904_0.01_#

09/11/202213:30:35.647	_	0.464755	_	12_3.19_-0.81_-86.62_0.00_-0.00_-0.00_-0.01_-0.45_-0.18_-35.88_-51.25_11.00_0.69_-0.01_-0.02_0.73_1.93_1.48_1958_0.01_#

09/11/202213:30:35.659	_	0.476724	_	11_3.19_-0.81_-86.62_-0.00_0.00_0.00_-0.01_-0.31_-0.05_-35.88_-51.25_11.00_0.69_-0.01_-0.02_0.73_2.61_6.31_1929_0.01_#

09/11/202213:30:35.671	_	0.488692	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_0.00_-0.47_-0.13_-35.88_-51.25_11.00_0.69_-0.01_-0.02_0.73_2.42_1.88_1872_0.01_#

09/11/202213:30:35.684	_	0.501657	_	12_3.19_-0.81_-86.62_-0.00_0.00_-0.00_-0.01_-0.33_-0.14_-35.88_-51.25_11.00_0.69_-0.01_-0.02_0.73_2.84_0.00_1913_0.01_#

09/11/202213:30:35.695	_	0.512628	_	12_3.19_-0.81_-86.62_-0.00_0.00_0.00_0.03_-0.35_-0.03_-35.88_-51.25_11.00_0.69_-0.01_-0.02_0.73_3.54_4.27_1937_0.01_#

09/11/202213:30:35.708	_	0.525594	_	12_3.19_-0.81_-86.62_-0.00_0.00_0.00_-0.01_-0.30_-0.01_-35.56_-53.06_11.38_0.69_-0.01_-0.02_0.73_3.72_5.42_1903_0.01_#

09/11/202213:30:35.719	_	0.536563	_	12_3.19_-0.81_-86.62_0.00_-0.00_-0.00_0.00_-0.47_-0.14_-35.56_-53.06_11.38_0.69_-0.01_-0.02_0.73_2.81_0.30_1990_0.01_#

09/11/202213:30:35.732	_	0.549529	_	12_3.19_-0.81_-86.62_-0.00_-0.00_0.00_-0.02_-0.34_-0.08_-35.56_-53.06_11.38_0.69_-0.01_-0.02_0.73_3.36_1.72_1823_0.01_#

09/11/202213:30:35.743	_	0.560501	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.02_-0.39_-0.11_-35.56_-53.06_11.38_0.69_-0.01_-0.02_0.73_3.57_5.63_1940_0.01_#

09/11/202213:30:35.756	_	0.573468	_	12_3.19_-0.81_-86.62_0.00_-0.00_-0.00_0.00_-0.42_-0.20_-35.88_-52.00_11.00_0.69_-0.01_-0.02_0.73_2.43_2.32_1899_0.01_#

09/11/202213:30:35.767	_	0.584438	_	12_3.19_-0.81_-86.62_0.00_0.00_-0.00_0.00_-0.40_0.05_-35.88_-52.00_11.00_0.69_-0.01_-0.02_0.73_2.35_0.00_1935_0.01_#

09/11/202213:30:35.780	_	0.597404	_	12_3.19_-0.81_-86.62_-0.00_0.00_-0.00_0.00_-0.37_-0.08_-35.88_-52.00_11.00_0.69_-0.01_-0.02_0.73_2.49_4.33_1892_0.01_#

09/11/202213:30:35.790	_	0.607376	_	12_3.19_-0.81_-86.62_0.00_0.00_-0.00_0.00_-0.42_-0.06_-35.88_-52.00_11.00_0.69_-0.01_-0.02_0.73_3.25_5.56_1878_0.01_#

09/11/202213:30:35.803	_	0.620342	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.02_-0.38_-0.12_-35.56_-52.25_11.00_0.69_-0.01_-0.02_0.73_2.98_0.47_1889_0.01_#

09/11/202213:30:35.814	_	0.631313	_	12_3.19_-0.81_-86.62_0.00_-0.00_-0.00_0.03_-0.42_0.04_-35.56_-52.25_11.00_0.69_-0.01_-0.02_0.73_2.21_1.00_1935_0.01_#

09/11/202213:30:35.826	_	0.643281	_	12_3.19_-0.81_-86.62_0.00_0.00_0.00_-0.01_-0.37_-0.25_-35.56_-52.25_11.00_0.69_-0.01_-0.02_0.73_2.19_5.13_1869_0.01_#

