956.000000,2263.000000
982.000000,2252.000000
1006.000000,2241.000000
1024.000000,2233.000000
1025.000000,2218.000000
994.000000,2201.000000
956.000000,2181.000000
941.000000,2160.000000
930.000000,2141.000000
902.000000,2138.000000
879.000000,2144.000000
871.000000,2159.000000
875.000000,2173.000000
877.000000,2194.000000
856.000000,2214.000000
820.000000,2237.000000
811.000000,2259.000000
846.000000,2279.000000
901.000000,2294.000000
961.000000,2306.000000
1021.000000,2313.000000
1050.000000,2323.000000
1029.000000,2331.000000
970.000000,2342.000000
904.000000,2361.000000
872.000000,2385.000000
894.000000,2410.000000
923.000000,2431.000000
923.000000,2437.000000
901.000000,2432.000000
868.000000,2424.000000
829.000000,2412.000000
802.000000,2395.000000
788.000000,2371.000000
794.000000,2351.000000
819.000000,2333.000000
849.000000,2319.000000
885.000000,2296.000000
919.000000,2268.000000
923.000000,2241.000000
914.000000,2232.000000
916.000000,2241.000000
935.000000,2269.000000
955.000000,2310.000000
939.000000,2353.000000
905.000000,2379.000000
870.000000,2384.000000
826.000000,2367.000000
802.000000,2347.000000
826.000000,2337.000000
865.000000,2338.000000
884.000000,2336.000000
894.000000,2327.000000
935.000000,2307.000000
989.000000,2279.000000
1007.000000,2246.000000
985.000000,2216.000000
951.000000,2190.000000
918.000000,2178.000000
883.000000,2176.000000
861.000000,2187.000000
838.000000,2205.000000
825.000000,2219.000000
836.000000,2231.000000
852.000000,2243.000000
869.000000,2257.000000
866.000000,2278.000000
858.000000,2286.000000
874.000000,2284.000000
881.000000,2270.000000
871.000000,2245.000000
870.000000,2218.000000
873.000000,2205.000000
872.000000,2204.000000
882.000000,2208.000000
897.000000,2216.000000
912.000000,2236.000000
917.000000,2271.000000
881.000000,2305.000000
816.000000,2326.000000
765.000000,2331.000000
755.000000,2328.000000
781.000000,2313.000000
824.000000,2294.000000
855.000000,2271.000000
861.000000,2248.000000
842.000000,2233.000000
821.000000,2225.000000
826.000000,2221.000000
869.000000,2217.000000
923.000000,2211.000000
955.000000,2212.000000
965.000000,2214.000000
950.000000,2212.000000
902.000000,2210.000000
847.000000,2210.000000
816.000000,2208.000000
812.000000,2213.000000
844.000000,2219.000000
884.000000,2229.000000
896.000000,2239.000000
883.000000,2234.000000
857.000000,2209.000000
824.000000,2172.000000
796.000000,2140.000000
782.000000,2122.000000
805.000000,2120.000000
855.000000,2125.000000
887.000000,2132.000000
881.000000,2129.000000
867.000000,2123.000000
858.000000,2120.000000
845.000000,2132.000000
842.000000,2161.000000
836.000000,2192.000000
807.000000,2222.000000
779.000000,2242.000000
782.000000,2242.000000
828.000000,2227.000000
896.000000,2205.000000
946.000000,2188.000000
969.000000,2184.000000
985.000000,2192.000000
1009.000000,2201.000000
1026.000000,2204.000000
1002.000000,2196.000000
953.000000,2179.000000
925.000000,2157.000000
915.000000,2134.000000
907.000000,2125.000000
915.000000,2132.000000
922.000000,2146.000000
891.000000,2155.000000
854.000000,2158.000000
847.000000,2157.000000
879.000000,2155.000000
929.000000,2149.000000
960.000000,2144.000000
949.000000,2128.000000
914.000000,2108.000000
891.000000,2094.000000
907.000000,2098.000000
933.000000,2122.000000
943.000000,2158.000000
942.000000,2194.000000
917.000000,2233.000000
867.000000,2272.000000
844.000000,2312.000000
826.000000,2335.000000
807.000000,2341.000000
831.000000,2339.000000
867.000000,2335.000000
876.000000,2330.000000
885.000000,2328.000000
888.000000,2326.000000
869.000000,2315.000000
874.000000,2295.000000
907.000000,2276.000000
941.000000,2272.000000
977.000000,2284.000000
992.000000,2301.000000
969.000000,2313.000000
935.000000,2308.000000
907.000000,2302.000000
882.000000,2301.000000
858.000000,2310.000000
838.000000,2318.000000
842.000000,2326.000000
862.000000,2321.000000
879.000000,2302.000000
916.000000,2279.000000
953.000000,2255.000000
963.000000,2228.000000
952.000000,2216.000000
949.000000,2213.000000
939.000000,2215.000000
898.000000,2218.000000
878.000000,2221.000000
903.000000,2217.000000
926.000000,2217.000000
949.000000,2228.000000
