Frequency - Plot 0	Amplitude - Plot 0	
79	-34.53	
79.25	-31.5857	
79.5	-37.0898	
79.75	-28.3667	
80	-35.5847	
80.25	-38.6389	
80.5	-52.9761	
80.75	-35.9143	
81	-35.9143	
81.25	-47.8345	
81.5	-39.9792	
81.75	-40.2759	
82	-42.5061	
82.25	-47.9883	
82.5	-48.9771	
82.75	-41.8579	
83	-39.1443	
83.25	-45.824	
83.5	-36.8372	
83.75	-53.4595	
84	-53.7781	
84.25	-37.2546	
84.5	-49.823	
84.75	-50.3613	
85	-55.1404	
85.25	-50.2405	
85.5	-57.3486	
85.75	-44.5056	
86	-55.8875	
86.25	-39.2432	
86.5	-38.6829	
86.75	-36.7603	
87	-38.4192	
87.25	-59.7107	
87.5	-47.3511	
87.75	-51.6687	
88	-59.8975	
88.25	-51.6687	
88.5	-49.7791	
88.75	-54.3384	
89	-56.0632	
89.25	-52.4707	
89.5	-56.7554	
89.75	-49.5813	
90	-54.3494	
90.25	-49.7461	
90.5	-52.8442	
90.75	-53.6572	
91	-54.9756	
91.25	-57.5464	
91.5	-54.4482	
91.75	-57.085	
92	-56.4148	
92.25	-52.0312	
92.5	-53.8	
92.75	-50.7898	
93	-63.8745	
93.25	-45.9558	
93.5	-44.7583	
93.75	-57.9968	
94	-61.3696	
94.25	-51.7236	
94.5	-55.9644	
94.75	-64.5667	
95	-64.5667	
95.25	-62.0068	
95.5	-52.4377	
95.75	-52.4377	
96	-57.6672	
96.25	-55.2393	
96.5	-66.2585	
96.75	-66.2585	
97	-59.2053	
97.25	-58.3813	
97.5	-72.4988	
97.75	-67.1484	
98	-62.6221	
98.25	-66.0608	
98.5	-68.0823	
98.75	-72.7185	
99	-72.1912	
99.25	-76.2561	
99.5	-72.4988	
99.75	-76.7725	
100	-80.0244	
100.25	-79.8596	
100.5	-79.7827	
100.75	-81.4636	
101	76.1902	
