Frequency - Plot 0	Amplitude - Plot 0	
53.25	2.86908	
53.5	1.93533	
53.75	2.46008	
54	4.29343	
54.25	4.8537	
54.5	4.02386	
54.75	6.48706	
55	3.99603	
55.25	1.95938	
55.5	2.38104	
55.75	3.82648	
56	3.5025	
56.25	2.73328	
56.5	3.9465	
56.75	2.90491	
57	2.35501	
57.25	2.35556	
57.5	5.16196	
57.75	4.11829	
58	3.31537	
58.25	3.91736	
58.5	2.63321	
58.75	2.90329	
59	2.55832	
59.25	3.74252	
59.5	1.53159	
59.75	1.08765	
60	1.2587	
60.25	3.37222	
60.5	3.78061	
60.75	3.58499	
61	3.32935	
61.25	3.34946	
61.5	2.63718	
61.75	3.09201	
62	3.39191	
62.25	3.89578	
62.5	2.85544	
62.75	2.80334	
63	3.8421	
63.25	3.17435	
63.5	3.13657	
63.75	3.24374	
64	3.64084	
64.25	3.35684	
64.5	2.72781	
64.75	4.32748	
65	3.76639	
65.25	3.76639	
65.5	3.8761	
65.75	3.47595	
66	3.64554	
66.25	3.18652	
66.5	3.55969	
66.75	3.88593	
67	3.76245	
67.25	3.30664	
67.5	3.30664	
67.75	3.73862	
68	4.21414	
68.25	5.16348	
68.5	4.06	
68.75	4.77432	
69	3.26477	
69.25	3.50787	
69.5	4.8132	
69.75	4.7373	
70	4.21799	
70.25	5.03189	
70.5	4.25113	
70.75	4.67014	
71	4.80444	
71.25	4.92679	
71.5	5.07849	
71.75	3.74802	
72	4.92459	
72.25	4.51785	
72.5	4.54507	
72.75	4.15759	
73	5.7757	
73.25	4.61075	
73.5	4.61075	
73.75	3.78967	
74	5.46918	
74.25	3.54291	
74.5	4.47952	
74.75	3.36063	
75	4.76169	
75.25	4.41837	
75.5	4.02039	
75.75	4.23291	
76	4.34723	
76.25	4.09531	
76.5	3.88873	
76.75	4.16498	
77	3.7131	
77.25	3.56232	
77.5	4.86276	
77.75	4.78281	
78	3.93631	
78.25	3.32913	
78.5	4.13708	
78.75	5.34192	
79	3.60236	
79.25	4.42221	
79.5	2.87054	
79.75	3.03632	
80	3.95557	
80.25	3.92264	
80.5	4.00418	
80.75	3.7146	
81	4.52127	
81.25	3.72229	
81.5	3.58118	
81.75	3.72705	
82	4.22491	
82.25	4.37177	
82.5	4.17856	
82.75	3.85355	
83	3.62186	
83.25	3.91528	
83.5	3.91248	
83.75	4.45535	
84	3.76764	
84.25	4.65601	
84.5	4.18198	
84.75	3.81482	
85	3.77689	
85.25	4.49997	
85.5	4.09891	
85.75	3.52274	
86	4.46738	
86.25	4.16339	
86.5	4.90668	
86.75	4.63254	
87	3.64764	
87.25	3.78491	
87.5	3.76315	
87.75	3.32965	
88	4.71704	
88.25	4.49609	
88.5	4.19946	
88.75	4.40002	
89	4.40002	
89.25	4.82004	
89.5	4.68564	
89.75	4.45697	
90	4.59909	
90.25	4.25705	
90.5	4.83347	
90.75	4.349	
91	4.61221	
91.25	5.14789	
91.5	5.81726	
91.75	5.23734	
92	5.67419	
92.25	5.86423	
92.5	5.90121	
92.75	6.27521	
93	5.34848	
93.25	6.36447	
93.5	5.75589	
93.75	5.47549	
94	6.05295	
94.25	5.57846	
94.5	6.7016	
94.75	5.58633	
95	6.43042	
95.25	6.24631	
95.5	6.31174	
95.75	6.21921	
96	6.52982	
96.25	4.71185	
96.5	6.1954	
96.75	5.64017	
97	5.52747	
97.25	4.82709	
97.5	5.21017	
97.75	4.26266	
98	4.98883	
98.25	4.6535	
98.5	4.43176	
98.75	3.89798	
99	4.21274	
99.25	3.63538	
99.5	3.81274	
99.75	3.74216	
100	3.56223	
100.25	3.70407	
100.5	3.71463	
100.75	3.19208	
101	0.342926	
