Frequency - Plot 0	Amplitude - Plot 0	
1	-8.14087	
1.25	-4.32861	
1.5	-4.32861	
1.75	-4.52637	
2	-4.52637	
2.25	-4.75708	
2.5	-5.49316	
2.75	-6.427	
3	-6.427	
3.25	-6.427	
3.5	-7.0752	
3.75	-8.05298	
4	-7.99805	
4.25	-7.99805	
4.5	-7.88818	
4.75	-9.36035	
5	-9.36035	
5.25	-9.44824	
5.5	-9.44824	
5.75	-10.8215	
6	-10.8215	
6.25	-11.0193	
6.5	-11.0193	
6.75	-11.6895	
7	-11.6895	
7.25	-12.5024	
7.5	-13.8977	
7.75	-13.8977	
8	-14.6667	
8.25	-16.5015	
8.5	-16.886	
8.75	-18.0286	
9	-18.9514	
9.25	-17.3145	
9.5	-16.9299	
9.75	-18.2703	
10	-15.9302	
10.25	-16.7542	
10.5	-16.9629	
10.75	-16.9629	
11	-16.9629	
11.25	-16.2817	
11.5	-15.293	
11.75	-16.6553	
12	-16.8311	
12.25	-18.8965	
12.5	-18.8965	
12.75	-18.7097	
13	-20.4565	
13.25	-20.4565	
13.5	-20.4565	
13.75	-24.7083	
14	-24.7083	
14.25	-26.0925	
14.5	-28.8611	
14.75	-32.2778	
15	-37.1667	
15.25	-38.606	
15.5	-42.1436	
15.75	-42.3853	
16	-42.4182	
16.25	-42.594	
16.5	-44.6265	
16.75	-46.0107	
17	-49.3945	
17.25	-50.6799	
17.5	-50.6799	
17.75	-51.8115	
18	-54.624	
18.25	-56.217	
18.5	-56.8762	
18.75	-59.6997	
19	-59.6008	
19.25	-60.238	
19.5	-59.4031	
19.75	-59.3372	
20	-59.3372	
20.25	-63.49	
20.5	-63.49	
20.75	-70.6531	
21	-74.3555	
21.25	-77.2998	
21.5	-79.4641	
21.75	-75.9705	
22	-75.509	
22.25	-75.509	
22.5	-80.2222	
22.75	-80.0903	
23	-80.0903	
23.25	-77.4426	
23.5	-74.5642	
23.75	-79.9036	
24	-86.4185	
24.25	-84.8254	
24.5	-83.551	
24.75	-82.9687	
25	-85.199	
25.25	-93.8342	
25.5	-90.791	
25.75	-78.3325	
26	-74.4324	
26.25	-79.8486	
26.5	-71.2244	
26.75	-71.2244	
27	-71.2244	
27.25	-43.2422	
27.5	-14.3921	
27.75	-14.1614	
28	-20.5115	
28.25	-26.2573	
28.5	-21.72	
28.75	-24.939	
29	-22.0715	
29.25	-23.291	
29.5	-23.291	
29.75	-26.2573	
30	-28.894	
30.25	-27.0154	
30.5	-25.5103	
30.75	-26.9824	
31	-25.7739	
31.25	-35.4749	
31.5	-50.603	
31.75	-54.0857	
32	-50.4272	
32.25	-58.9526	
32.5	-66.2585	
32.75	-61.3477	
33	-56.2939	
33.25	-60.4468	
33.5	-63.2812	
33.75	-59.425	
34	-66.665	
34.25	-66.3025	
34.5	-65.2368	
34.75	-77.8052	
35	-75.3223	
35.25	-72.29	
35.5	-74.7729	
35.75	-79.2883	
36	-82.1667	
36.25	-86.1658	
36.5	-80.8813	
36.75	-84.0454	
37	-81.9141	
37.25	-84.7156	
37.5	-74.6082	
37.75	-74.6082	
38	-83.8806	
38.25	-91.2085	
38.5	-91.2085	
38.75	-94.5154	
39	-85.6494	
39.25	-100.503	
39.5	-83.7598	
39.75	-78.0798	
40	-73.916	
40.25	-72.1912	
40.5	-85.155	
40.75	-58.5132	
41	-74.3884	
41.25	-62.5232	
41.5	-55.1624	
41.75	-61.908	
42	-41.4294	
42.25	-41.4294	
42.5	-55.3381	
42.75	-36.2109	
43	-38.0786	
43.25	-43.8025	
43.5	-28.3008	
43.75	-24.082	
44	-48.4058	
44.25	-49.2627	
44.5	-43.9563	
44.75	-43.9563	
45	-33.4314	
45.25	-37.1997	
45.5	-49.8999	
45.75	-35.4199	
46	-43.9783	
46.25	-33.0798	
46.5	-33.0798	
46.75	-30.2673	
47	-46.4062	
47.25	-43.9014	
47.5	-42.3193	
47.75	-41.6382	
48	-39.6387	
48.25	-46.7688	
48.5	-46.9775	
48.75	-53.3826	
49	-33.8928	
49.25	-33.8928	
49.5	-55.9863	
49.75	-55.8875	
50	-57.7002	
50.25	-59.0955	
50.5	-47.0874	
50.75	-79.5959	
51	-79.5959	
51.25	-44.8022	
51.5	-64.6436	
51.75	-66.2805	
52	-63.2703	
52.25	-61.9958	
52.5	-64.4128	
52.75	-24.6094	
53	-38.3423	
53.25	-54.1956	
53.5	-36.4307	
53.75	-62.699	
54	-76.6956	
54.25	-132.605	
54.5	-85.144	
54.75	-106.425	
55	-106.578	
55.25	-64.9292	
55.5	-64.9292	
55.75	-104.392	
56	-64.1272	
56.25	-70.4993	
56.5	-76.1792	
56.75	11.0193	
57	-27.5647	
57.25	-88.0554	
57.5	-123.992	
57.75	-123.992	
58	50.2844	
58.25	-97.6355	
58.5	-97.6355	
58.75	-57.7222	
59	-89.9121	
59.25	-24.7852	
59.5	-73.4216	
59.75	-118.521	
60	-66.1707	
60.25	-26.8506	
60.5	-165.399	
60.75	16.908	
61	-120.498	
61.25	-117.817	
61.5	-135.714	
61.75	-16.886	
62	-176.375	
62.25	-129.32	
62.5	53.9758	
62.75	-8.97583	
63	-49.9109	
63.25	-35.7275	
63.5	-35.7275	
63.75	-39.6387	
64	78.4204	
64.25	-48.8342	
64.5	-17.2705	
64.75	-18.5779	
65	-85.946	
65.25	-85.946	
65.5	53.5144	
65.75	-2.39502	
66	-45.4065	
66.25	-47.1423	
66.5	126.464	
66.75	-31.344	
67	-45.3845	
67.25	-21.1377	
67.5	-49.021	
67.75	-16.4355	
68	-0.472412	
68.25	-67.1375	
68.5	-25.7739	
68.75	-23.5217	
69	-58.2495	
69.25	-14.7656	
69.5	-55.8765	
69.75	-45.7251	
70	-48.208	
70.25	-53.1189	
70.5	-38.1555	
70.75	-34.9146	
71	-49.6143	
71.25	-45.3186	
71.5	-33.8049	
71.75	-63.3252	
72	-34.5959	
72.25	-42.4072	
72.5	-38.8257	
72.75	-24.3237	
73	-54.7668	
73.25	-0.142822	
73.5	-38.9575	
73.75	-58.2495	
74	-55.2832	
74.25	-14.2822	
74.5	-41.3086	
74.75	-45.9448	
75	-45.9229	
75.25	-41.0889	
75.5	-38.8696	
75.75	-34.8486	
76	-39.8474	
76.25	-40.1111	
76.5	-39.6167	
76.75	-38.1445	
77	-52.6245	
77.25	-32.6953	
77.5	-51.0315	
77.75	-42.4841	
78	-43.2532	
78.25	-61.1829	
78.5	-51.3611	
78.75	-30.52	
79	-31.377	
79.25	-45.9998	
79.5	-29.729	
79.75	-29.729	
80	-32.7502	
80.25	-48.197	
80.5	-43.1763	
80.75	-43.5498	
81	-62.4902	
81.25	-43.1323	
81.5	-32.959	
81.75	-53.8	
82	-39.5288	
82.25	-49.5154	
82.5	-43.6267	
82.75	-39.8584	
83	-48.3398	
83.25	-42.1545	
83.5	-44.5935	
83.75	-49.6692	
84	-44.6814	
84.25	-35.6177	
84.5	-48.0872	
84.75	-31.6846	
85	-32.3437	
85.25	-35.8594	
85.5	-33.7061	
85.75	-56.4258	
86	-51.0425	
86.25	-52.1851	
86.5	-57.6672	
86.75	-57.6672	
87	-42.7478	
87.25	-43.374	
87.5	-48.6365	
87.75	-58.5461	
88	-47.3621	
88.25	-40.144	
88.5	-47.5928	
