Frequency - Plot 0	Amplitude - Plot 0	
58.25	2.81116	
58.5	2.81116	
58.75	2.42764	
59	3.51868	
59.25	6.17856	
59.5	5.15643	
59.75	2.64163	
60	2.87946	
60.25	3.36954	
60.5	3.5737	
60.75	5.40863	
61	2.36935	
61.25	1.19189	
61.5	4.78403	
61.75	2.84222	
62	1.16129	
62.25	3.45135	
62.5	3.34186	
62.75	2.89362	
63	5.50858	
63.25	4.34833	
63.5	2.69519	
63.75	4.31668	
64	3.7915	
64.25	1.92462	
64.5	3.74771	
64.75	7.10312	
65	3.04156	
65.25	3.31964	
65.5	4.48331	
65.75	1.76642	
66	2.42337	
66.25	0.854462	
66.5	3.35056	
66.75	1.68796	
67	2.52219	
67.25	2.52997	
67.5	1.31308	
67.75	4.06442	
68	4.06442	
68.25	2.01691	
68.5	1.62515	
68.75	1.61588	
69	0.890717	
69.25	4.18527	
69.5	3.27777	
69.75	3.08316	
70	2.69897	
70.25	2.51422	
70.5	3.51035	
70.75	3.02454	
71	2.69406	
71.25	2.91705	
71.5	2.31949	
71.75	2.76828	
72	3.16678	
72.25	2.23676	
72.5	2.75549	
72.75	3.29379	
73	2.34824	
73.25	3.39774	
73.5	3.2905	
73.75	3.40948	
74	3.46176	
74.25	2.12683	
74.5	2.12683	
74.75	3.82446	
75	3.18991	
75.25	2.77762	
75.5	3.28152	
75.75	2.98715	
76	2.44592	
76.25	3.23016	
76.5	3.19955	
76.75	2.83691	
77	3.21384	
77.25	3.21384	
77.5	2.65289	
77.75	2.79596	
78	3.7077	
78.25	2.64359	
78.5	3.96326	
78.75	3.04007	
79	3.82941	
79.25	2.61746	
79.5	3.74597	
79.75	3.64096	
80	4.5267	
80.25	4.15912	
80.5	2.88153	
80.75	3.34433	
81	2.18231	
81.25	3.64169	
81.5	3.25671	
81.75	3.99002	
82	3.62109	
82.25	3.03574	
82.5	3.03574	
82.75	3.27484	
83	3.16168	
83.25	3.03168	
83.5	3.61426	
83.75	3.86191	
84	3.10052	
84.25	3.28183	
84.5	3.97394	
84.75	3.83008	
85	3.82407	
85.25	3.77466	
85.5	2.96747	
85.75	2.96243	
86	2.5704	
86.25	3.33163	
86.5	2.90576	
86.75	2.90576	
87	2.97766	
87.25	2.84732	
87.5	3.86273	
87.75	3.1554	
88	3.26407	
88.25	3.67786	
88.5	3.33862	
88.75	3.56931	
89	3.55563	
89.25	3.36523	
89.5	3.74777	
89.75	3.76102	
90	3.28436	
90.25	3.36676	
90.5	3.4408	
90.75	3.28149	
91	3.93222	
91.25	3.50168	
91.5	3.57986	
91.75	3.71439	
92	3.31134	
92.25	3.16409	
92.5	3.47678	
92.75	3.4624	
93	3.28525	
93.25	3.74747	
93.5	3.71838	
93.75	3.74942	
94	3.00864	
94.25	3.84689	
94.5	3.59424	
94.75	3.18954	
95	3.0787	
95.25	3.19669	
95.5	3.66693	
95.75	2.89569	
96	3.72958	
96.25	4.3829	
96.5	3.79718	
96.75	3.77283	
97	3.43756	
97.25	4.29813	
97.5	3.31796	
97.75	3.93561	
98	4.41809	
98.25	3.95248	
98.5	3.9256	
98.75	3.91092	
99	4.09061	
99.25	3.98056	
99.5	3.95129	
99.75	4.21881	
100	3.68152	
100.25	3.74411	
100.5	3.78897	
100.75	3.78085	
101	0.28476	
