Frequency - Plot 0	Amplitude - Plot 0	
68	2.20654	
68.25	3.50702	
68.5	3.02576	
68.75	3.17474	
69	3.16187	
69.25	2.58575	
69.5	3.62592	
69.75	3.24301	
70	3.01205	
70.25	2.66605	
70.5	3.14169	
70.75	2.75433	
71	2.95837	
71.25	2.83392	
71.5	2.49197	
71.75	3.78415	
72	3.14801	
72.25	3.13589	
72.5	2.63449	
72.75	3.47372	
73	2.05881	
73.25	2.24097	
73.5	3.05823	
73.75	2.23657	
74	3.41498	
74.25	3.56058	
74.5	3.56058	
74.75	2.25836	
75	2.97498	
75.25	3.1492	
75.5	3.00134	
75.75	2.72595	
76	2.94104	
76.25	3.42157	
76.5	3.4906	
76.75	3.27304	
77	3.3197	
77.25	2.96967	
77.5	3.78925	
77.75	3.51346	
78	4.04193	
78.25	4.06436	
78.5	3.53922	
78.75	2.55658	
79	3.82196	
79.25	3.38876	
79.5	4.18616	
79.75	3.57587	
80	3.18906	
80.25	2.98431	
80.5	2.98431	
80.75	3.94275	
81	2.56479	
81.25	3.61249	
81.5	3.79907	
81.75	3.79907	
82	3.94162	
82.25	4.21051	
82.5	3.56546	
82.75	3.37915	
83	3.37915	
83.25	3.73486	
83.5	3.21768	
83.75	3.09836	
84	3.73758	
84.25	4.10583	
84.5	3.12796	
84.75	4.32141	
85	4.04172	
85.25	4.67493	
85.5	3.98563	
85.75	4.61548	
86	4.61548	
86.25	3.64496	
86.5	4.14819	
86.75	4.28238	
87	3.68198	
87.25	4.11026	
87.5	3.13895	
87.75	3.86862	
88	3.72507	
88.25	3.32437	
88.5	4.03427	
88.75	3.22519	
89	4.40872	
89.25	4.40729	
89.5	3.94507	
89.75	3.69012	
90	3.78793	
90.25	3.75555	
90.5	3.69461	
90.75	3.80823	
91	3.69778	
91.25	3.81506	
91.5	3.41162	
91.75	3.34338	
92	3.15234	
92.25	4.28436	
92.5	3.88882	
92.75	3.26437	
93	4.4231	
93.25	4.46353	
93.5	4.17633	
93.75	3.22736	
94	4.60196	
94.25	4.54483	
94.5	3.14511	
94.75	4.77853	
95	3.23276	
95.25	2.91071	
95.5	4.02579	
95.75	3.3157	
96	4.91794	
96.25	4.36444	
96.5	4.08679	
96.75	4.01715	
97	5.10376	
97.25	4.60193	
97.5	4.22433	
97.75	4.66205	
98	5.15207	
98.25	4.80557	
98.5	5.01709	
98.75	4.77509	
99	4.77142	
99.25	4.70758	
99.5	4.94022	
99.75	5.34448	
100	5.15219	
100.25	5.13889	
100.5	5.31937	
100.75	5.33804	
101	0.124207	
