Frequency - Plot 0	Amplitude - Plot 0	
55.25	-6.92139	
55.5	-51.3831	
55.75	-107.842	
56	-95.3833	
56.25	16.5894	
56.5	-64.0613	
56.75	56.1621	
57	-70.8618	
57.25	26.0925	
57.5	-78.6951	
57.75	-3.73535	
58	-177.55	
58.25	-54.4812	
58.5	15.5457	
58.75	-157.797	
59	10.0525	
59.25	-22.4121	
59.5	2.07642	
59.75	11.2939	
60	-29.9158	
60.25	39.0894	
60.5	-7.66846	
60.75	-19.5337	
61	-26.6528	
61.25	-8.25073	
61.5	6.63574	
61.75	33.1897	
62	-42.1765	
62.25	-9.73389	
62.5	-58.5352	
62.75	114.467	
63	60.2271	
63.25	7.42676	
63.5	-130.693	
63.75	-62.8088	
64	52.9102	
64.25	142.833	
64.5	-101.678	
64.75	127.782	
65	-171.211	
65.25	-171.211	
65.5	23.7195	
65.75	26.7078	
66	-28.4985	
66.25	-80.6946	
66.5	-55.1733	
66.75	49.5483	
67	1.2085	
67.25	-93.5156	
67.5	-58.645	
67.75	-38.4741	
68	-21.9617	
68.25	-26.8616	
68.5	13.4692	
68.75	-25.4993	
69	5.41626	
69.25	14.5679	
69.5	-11.3489	
69.75	-18.7866	
70	-15.9741	
70.25	-21.665	
70.5	-29.8938	
70.75	-29.8938	
71	-13.8977	
71.25	-20.5884	
71.5	-8.07495	
71.75	-8.07495	
72	-43.8354	
72.25	-17.3474	
72.5	-25.0269	
72.75	-12.4915	
73	-36.3757	
73.25	-3.41675	
73.5	-36.0022	
73.75	-30.0256	
74	-45.2966	
74.25	-23.5876	
74.5	-34.552	
74.75	-28.5645	
75	-29.5752	
75.25	-20.8411	
75.5	-29.6851	
75.75	-23.4119	
76	-24.4226	
76.25	-38.6829	
76.5	-25.8289	
76.75	-39.375	
77	-16.6333	
77.25	-32.0581	
77.5	-21.7529	
77.75	-16.4685	
78	-16.4685	
78.25	-19.4678	
78.5	-33.8818	
78.75	-18.0835	
79	-35.2771	
79.25	-38.8806	
79.5	-16.2268	
79.75	-29.4324	
80	-11.8762	
80.25	-34.552	
80.5	-43.0664	
80.75	-34.7498	
81	-34.7498	
81.25	-36.6174	
81.5	-22.4231	
81.75	-22.4231	
82	-30.531	
82.25	-38.4851	
82.5	-37.0679	
82.75	-27.7405	
83	-29.8938	
83.25	-37.9797	
83.5	-38.4851	
83.75	-45.9558	
84	-39.397	
84.25	-25.8838	
84.5	-24.0161	
84.75	-24.4116	
85	-28.4985	
85.25	-51.449	
85.5	-47.9443	
85.75	-36.7383	
86	-34.5081	
86.25	-39.6277	
86.5	-28.103	
86.75	-32.0581	
87	-38.0566	
87.25	-41.5503	
87.5	-50.614	
87.75	-42.2314	
88	-47.0544	
88.25	-46.9775	
88.5	-33.6841	
88.75	-45.0439	
89	-44.3958	
89.25	-47.8125	
89.5	-40.99	
89.75	-41.3855	
90	-45.8789	
90.25	-36.6394	
90.5	-43.5498	
90.75	-43.6377	
91	-43.6047	
91.25	-40.957	
91.5	-41.3416	
91.75	-41.5503	
92	-43.396	
92.25	-52.0312	
92.5	-40.3198	
92.75	-44.8242	
93	-49.1858	
93.25	-36.0242	
93.5	-32.6294	
93.75	-42.2644	
94	-50.7349	
94.25	-31.7395	
94.5	-39.8694	
94.75	-57.5684	
95	-51.9214	
95.25	-54.1846	
95.5	-44.6265	
95.75	-38.7158	
96	-56.8542	
96.25	-44.209	
96.5	-44.1211	
96.75	-50.7239	
97	-46.8237	
97.25	-50.9546	
97.5	-52.3389	
97.75	-45.7031	
98	-57.6453	
98.25	-60.0732	
98.5	-59.2712	
98.75	-60.1282	
99	-64.5227	
99.25	-59.5679	
99.5	-65.1489	
99.75	-66.4233	
100	-66.7749	
100.25	-69.3567	
100.5	-71.6638	
100.75	-70.3015	
101	169.156	
