Frequency - Plot 0	Amplitude - Plot 0	
1	7.89618	
1.25	7.89618	
1.5	10.9166	
1.75	10.8971	
2	10.8971	
2.25	10.8971	
2.5	10.8929	
2.75	10.8929	
3	10.8929	
3.25	10.9404	
3.5	10.9059	
3.75	10.9059	
4	10.903	
4.25	10.903	
4.5	10.9111	
4.75	10.9111	
5	10.9111	
5.25	10.8875	
5.5	10.8875	
5.75	10.8889	
6	10.8889	
6.25	10.8711	
6.5	10.8109	
6.75	10.8109	
7	10.8778	
7.25	10.7626	
7.5	10.7626	
7.75	11.1066	
8	11.1066	
8.25	11.1024	
8.5	11.0824	
8.75	11.0824	
9	10.9999	
9.25	11.0959	
9.5	11.0648	
9.75	11.1302	
10	11.1006	
10.25	11.1006	
10.5	11.1006	
10.75	11.1419	
11	11.3871	
11.25	11.5393	
11.5	11.5393	
11.75	11.5902	
12	11.5902	
12.25	12.0395	
12.5	12.1188	
12.75	12.1188	
13	12.5443	
13.25	12.6611	
13.5	12.7138	
13.75	12.9049	
14	12.8181	
14.25	12.8232	
14.5	12.494	
14.75	12.494	
15	13.454	
15.25	13.5293	
15.5	13.5293	
15.75	13.5293	
16	13.5995	
16.25	13.4445	
16.5	13.183	
16.75	13.183	
17	13.183	
17.25	12.7157	
17.5	12.0181	
17.75	12.1803	
18	12.0149	
18.25	12.0681	
18.5	12.2248	
18.75	11.8127	
19	11.7628	
19.25	11.8009	
19.5	11.8009	
19.75	11.073	
20	11.2704	
20.25	11.043	
20.5	10.8072	
20.75	11.0798	
21	10.7787	
21.25	10.5499	
21.5	10.6967	
21.75	9.90701	
22	9.74341	
22.25	9.74341	
22.5	9.74341	
22.75	10.7567	
23	10.0012	
23.25	9.59872	
23.5	9.09912	
23.75	9.47079	
24	9.47079	
24.25	9.47079	
24.5	9.28748	
24.75	8.71576	
25	8.39679	
25.25	8.19287	
25.5	7.54712	
25.75	6.87906	
26	6.87906	
26.25	4.17899	
26.5	4.48248	
26.75	2.93979	
27	2.33582	
27.25	2.46301	
27.5	3.02502	
27.75	3.03641	
28	3.4313	
28.25	3.89099	
28.5	3.87555	
28.75	4.06863	
29	4.68738	
29.25	4.75699	
29.5	4.96982	
29.75	6.43549	
30	6.54614	
30.25	6.15466	
30.5	6.48471	
30.75	6.40176	
31	6.31586	
31.25	6.56522	
31.5	5.79825	
31.75	6.30426	
32	5.94733	
32.25	5.99289	
32.5	7.0672	
32.75	6.38538	
33	5.30908	
33.25	5.72006	
33.5	5.48276	
33.75	6.23615	
34	4.81302	
34.25	5.4895	
34.5	6.89438	
34.75	4.98203	
35	7.78357	
35.25	4.60483	
35.5	5.76843	
35.75	7.76486	
36	4.11911	
36.25	3.77972	
36.5	3.04083	
36.75	3.87262	
37	3.87262	
37.25	3.87262	
37.5	3.87262	
37.75	3.89066	
38	5.06586	
38.25	5.06586	
38.5	6.07425	
38.75	5.4368	
39	2.62442	
39.25	3.47516	
39.5	2.62119	
39.75	4.5278	
40	4.5278	
40.25	4.5278	
40.5	3.81631	
40.75	3.81631	
41	5.63184	
41.25	5.39206	
41.5	4.02502	
41.75	3.25476	
42	0.783112	
42.25	0.783112	
42.5	0.269836	
42.75	3.78824	
43	3.79587	
43.25	3.79587	
43.5	3.65024	
43.75	3.62338	
44	2.84439	
44.25	2.84439	
44.5	1.08115	
44.75	2.84006	
45	1.91672	
45.25	3.30872	
45.5	0.818512	
45.75	2.59671	
46	1.21967	
46.25	1.21967	
46.5	1.6351	
46.75	1.80969	
47	1.67462	
47.25	3.17859	
47.5	1.29749	
47.75	1.29749	
48	1.91858	
48.25	1.91858	
48.5	1.99716	
48.75	2.19476	
49	4.01334	
49.25	2.13007	
49.5	2.61456	
49.75	2.61456	
50	1.96558	
50.25	3.00012	
50.5	1.85583	
50.75	1.86032	
51	2.43359	
51.25	2.36813	
51.5	3.23285	
51.75	1.60297	
52	3.95926	
52.25	3.21228	
52.5	3.21228	
52.75	2.84601	
53	3.08282	
53.25	4.08215	
53.5	2.87631	
53.75	3.65735	
54	3.2605	
54.25	2.60812	
54.5	4.0575	
54.75	2.68979	
55	3.14606	
55.25	3.22638	
55.5	2.90674	
55.75	3.16492	
56	2.69986	
56.25	4.34506	
56.5	2.25742	
56.75	3.51379	
57	4.42249	
57.25	4.26062	
57.5	3.26248	
57.75	3.26248	
58	3.72229	
58.25	3.71838	
58.5	3.7132	
58.75	3.96289	
59	4.21475	
59.25	4.09665	
59.5	4.50391	
59.75	2.68127	
60	2.88275	
60.25	3.22223	
60.5	3.22223	
60.75	4.14914	
61	4.35657	
61.25	3.59229	
61.5	3.46292	
61.75	3.94479	
62	3.43509	
62.25	3.63416	
62.5	3.63416	
62.75	3.75781	
63	4.59042	
63.25	3.69656	
63.5	3.8013	
63.75	5.05649	
64	4.25644	
64.25	5.3526	
64.5	5.3526	
64.75	4.31781	
65	3.80481	
65.25	4.64127	
65.5	4.25272	
65.75	4.73605	
66	4.12125	
66.25	4.15381	
66.5	4.38766	
66.75	5.03262	
67	5.07434	
67.25	5.00586	
67.5	4.88379	
67.75	6.15158	
68	3.83514	
68.25	4.66965	
68.5	4.49655	
68.75	5.6004	
69	4.76843	
69.25	6.46112	
69.5	5.29648	
69.75	4.99283	
70	5.12869	
70.25	4.6608	
70.5	6.46902	
70.75	4.93134	
71	5.83768	
71.25	5.46854	
71.5	4.98434	
71.75	5.39651	
72	4.92114	
72.25	4.73343	
72.5	3.81161	
72.75	5.14612	
73	5.12869	
73.25	4.97369	
73.5	5.41653	
73.75	5.28745	
74	4.8699	
74.25	4.03833	
74.5	4.19299	
74.75	5.1857	
75	4.32874	
75.25	3.85385	
75.5	4.9946	
75.75	4.14148	
76	3.95651	
76.25	4.1478	
76.5	4.42163	
76.75	4.72784	
77	4.06909	
77.25	3.98587	
77.5	5.35391	
77.75	4.21957	
78	5.16144	
78.25	5.21939	
78.5	3.80438	
78.75	4.90628	
79	3.59756	
79.25	4.79156	
79.5	3.53366	
79.75	3.92444	
80	3.92313	
80.25	4.34647	
80.5	3.97369	
80.75	4.23154	
81	4.1066	
81.25	4.30344	
81.5	3.31613	
81.75	3.7001	
82	4.14282	
82.25	3.85785	
82.5	3.91528	
82.75	4.03391	
83	3.75952	
83.25	3.76773	
83.5	3.63452	
83.75	4.19958	
84	4.03665	
84.25	3.76965	
84.5	3.46283	
84.75	4.80304	
85	4.70871	
85.25	4.07709	
85.5	3.79102	
85.75	3.59683	
86	4.62466	
86.25	4.6684	
86.5	5.15112	
86.75	3.37155	
87	3.34195	
87.25	3.02533	
87.5	3.65509	
87.75	3.444	
88	4.42593	
88.25	4.64383	
88.5	4.40634	
88.75	4.37335	
89	4.04309	
89.25	4.45776	
89.5	4.88867	
89.75	4.88867	
90	4.82397	
90.25	4.39001	
90.5	4.44186	
90.75	4.77103	
91	4.43195	
91.25	4.93619	
91.5	4.99542	
91.75	5.38974	
92	4.70328	
92.25	5.06985	
92.5	4.52451	
92.75	5.67709	
93	5.62729	
93.25	5.69342	
93.5	5.63589	
93.75	4.88245	
94	5.73621	
94.25	5.20438	
94.5	6.27585	
94.75	6.11929	
95	5.35928	
95.25	5.33746	
95.5	5.49942	
95.75	5.61612	
96	6.23297	
96.25	4.76807	
96.5	5.13763	
96.75	5.5834	
97	5.28119	
97.25	5.46936	
97.5	4.92749	
97.75	4.64255	
98	5.40381	
98.25	5.40826	
98.5	5.10727	
98.75	4.82385	
99	4.5863	
99.25	4.35107	
99.5	4.58917	
99.75	4.49585	
100	4.57352	
100.25	4.43478	
100.5	4.19321	
100.75	4.54855	
101	0.148102	
