Frequency - Plot 0	Amplitude - Plot 0	
84.5	2.98083	
84.75	2.7045	
85	2.94656	
85.25	3.18402	
85.5	3.75555	
85.75	2.83389	
86	3.63721	
86.25	3.56079	
86.5	3.03333	
86.75	3.03333	
87	3.74719	
87.25	4.40369	
87.5	2.52237	
87.75	2.91306	
88	3.85272	
88.25	3.73541	
88.5	3.87921	
88.75	4.27115	
89	3.05008	
89.25	3.22104	
89.5	3.47159	
89.75	4.0397	
90	4.23483	
90.25	4.08221	
90.5	3.185	
90.75	3.97372	
91	3.8313	
91.25	3.61682	
91.5	4.22137	
91.75	3.77557	
92	3.94727	
92.25	3.62524	
92.5	3.71243	
92.75	3.56107	
93	3.37927	
93.25	4.20782	
93.5	4.41205	
93.75	3.03735	
94	2.67303	
94.25	4.60376	
94.5	2.90024	
94.75	4.13083	
95	3.35574	
95.25	3.31799	
95.5	2.6907	
95.75	3.64374	
96	3.95572	
96.25	4.26154	
96.5	3.42953	
96.75	4.27499	
97	4.12881	
97.25	3.44104	
97.5	3.59131	
97.75	3.50946	
98	4.01764	
98.25	3.81265	
98.5	3.77737	
98.75	3.82437	
99	3.8017	
99.25	3.77631	
99.5	3.50043	
99.75	3.77615	
100	3.80548	
100.25	3.71429	
100.5	3.67661	
100.75	3.52521	
101	0.392365	
