Frequency - Plot 0	Amplitude - Plot 0	
0.2	-6.71265	
0.7	-1.07666	
1.2	-1.07666	
1.7	-3.15308	
2.2	-4.86694	
2.7	-5.60303	
3.2	-5.60303	
3.7	-6.95435	
4.2	-6.95435	
4.7	-6.95435	
5.2	-6.95435	
5.7	-9.26147	
6.2	-11.3379	
6.7	-11.6125	
7.2	-11.7224	
7.7	-11.7224	
8.2	-13.5791	
8.7	-16.7322	
9.2	-17.8638	
9.7	-18.0835	
10.2	-18.0835	
10.7	-18.0835	
11.2	-18.5669	
11.7	-18.5669	
12.2	-17.699	
12.7	-18.4131	
13.2	-18.4131	
13.7	-20.116	
14.2	-27.6965	
14.7	-27.6965	
15.2	-30.7617	
15.7	-30.7617	
16.2	-30.7617	
16.7	-39.1992	
17.2	-46.1646	
17.7	-50.1526	
18.2	-53.042	
18.7	-54.8328	
19.2	-55.2502	
19.7	-55.2502	
20.2	-56.1401	
1	-3.49365	
1.25	-3.49365	
1.5	-3.79028	
1.75	-4.40552	
2	-4.40552	
2.25	-4.40552	
2.5	-5.00977	
2.75	-5.00977	
3	-5.00977	
3.25	-5.55908	
3.5	-6.93237	
3.75	-6.93237	
4	-7.49268	
4.25	-7.49268	
4.5	-8.17383	
4.75	-8.17383	
5	-8.17383	
5.25	-9.15161	
5.5	-9.15161	
5.75	-9.56909	
6	-9.56909	
6.25	-10.3162	
6.5	-11.2939	
6.75	-11.2939	
7	-11.8213	
7.25	-11.9421	
7.5	-11.9421	
7.75	-13.2056	
8	-13.2056	
8.25	-13.8757	
8.5	-15.3149	
8.75	-15.3149	
9	-16.4795	
9.25	-17.4573	
9.5	-17.9846	
9.75	-18.1274	
10	-18.1934	
10.25	-18.1934	
10.5	-18.1934	
10.75	-18.0176	
11	-17.699	
11.25	-16.6443	
11.5	-16.6443	
11.75	-15.9412	
12	-15.9412	
12.25	-16.3696	
12.5	-17.3474	
12.75	-17.3474	
13	-18.1714	
13.25	-19.2151	
13.5	-22.2363	
13.75	-24.9829	
14	-27.0813	
14.25	-28.5425	
14.5	-31.355	
14.75	-31.355	
15	-33.4094	
15.25	-35.0354	
15.5	-35.0354	
15.75	-35.0354	
16	-37.76	
16.25	-43.6597	
16.5	-46.7139	
16.75	-46.7139	
17	-46.7139	
17.25	-46.3733	
17.5	-49.9109	
17.75	-51.7126	
18	-53.6243	
18.25	-54.2725	
18.5	-53.1519	
18.75	-54.0857	
19	-55.8325	
19.25	-55.5688	
19.5	-55.5688	
19.75	-56.6565	
20	-59.2163	
20.25	-59.48	
20.5	-61.5344	
20.75	-63.3582	
21	-62.3804	
21.25	-63.9954	
21.5	-63.8745	
21.75	-62.4243	
22	-67.511	
22.25	-67.511	
22.5	-67.511	
22.75	-69.2798	
23	-69.082	
23.25	-67.7966	
23.5	-72.1472	
23.75	-77.7502	
24	-77.7502	
24.25	-77.7502	
24.5	-83.4741	
24.75	-83.9685	
25	-90.0549	
25.25	-88.9233	
25.5	-92.5488	
25.75	-101.843	
26	-101.843	
26.25	-101.678	
26.5	-96.7017	
26.75	-88.1763	
27	-72.3999	
27.25	-55.5798	
27.5	-60.7874	
27.75	-53.4045	
28	-50.7788	
28.25	-44.231	
28.5	-44.7363	
28.75	-33.8159	
29	-50.4492	
29.25	-42.2754	
29.5	-44.7144	
29.75	-43.9014	
30	-48.5815	
30.25	-50.5371	
30.5	-54.646	
30.75	-62.5342	
31	-65.7751	
31.25	-64.8083	
31.5	-68.8293	
31.75	-77.2559	
32	-69.6094	
32.25	-76.7725	
32.5	-79.2993	
32.75	-70.675	
33	-82.5073	
33.25	-82.8589	
33.5	-79.1895	
33.75	-70.5872	
34	-82.8809	
34.25	-77.5745	
34.5	-73.8391	
34.75	-74.4104	
35	-75.1135	
35.25	-112.753	
35.5	-88.0774	
35.75	-86.1328	
36	-85.957	
36.25	-81.0461	
36.5	-108.369	
36.75	-106.304	
37	-106.304	
37.25	-106.304	
37.5	-106.304	
37.75	-102.678	
38	-65.3357	
38.25	-65.3357	
38.5	-119.18	
38.75	-94.7681	
39	-111.193	
39.25	157.555	
39.5	-105.513	
39.75	-101.459	
40	-101.459	
40.25	-101.459	
40.5	-165.179	
40.75	-165.179	
41	-84.375	
41.25	-99.1406	
41.5	-114.598	
41.75	-164.246	
42	-129.606	
42.25	-129.606	
42.5	-81.3867	
42.75	-64.5117	
43	16.1499	
43.25	16.1499	
43.5	-148.7	
43.75	35.4639	
44	-43.9673	
44.25	-43.9673	
44.5	-60.2271	
44.75	-28.2568	
45	-28.3118	
45.25	-112.797	
45.5	13.8757	
45.75	-52.7783	
46	-67.5769	
46.25	-67.5769	
46.5	9.38232	
46.75	-57.3926	
47	-15.9192	
47.25	-22.4451	
47.5	-73.9929	
47.75	-73.9929	
48	-34.2004	
48.25	-34.2004	
48.5	-5.49316	
48.75	-34.6729	
49	-36.7712	
49.25	-33.8049	
49.5	-19.8523	
49.75	-19.8523	
50	-24.6533	
50.25	-38.8916	
50.5	-20.0171	
50.75	-28.6414	
51	-48.175	
51.25	-47.9993	
51.5	-31.8713	
51.75	-59.7986	
52	-21.709	
52.25	-40.0891	
52.5	-40.0891	
52.75	-25.2795	
53	-22.6978	
53.25	-56.9971	
53.5	-8.71216	
53.75	-41.6162	
54	-39.7705	
54.25	-32.959	
54.5	-31.7395	
54.75	-34.8926	
55	-31.366	
55.25	-23.1592	
55.5	-41.825	
55.75	-31.2451	
56	-32.2449	
56.25	-31.1023	
56.5	-33.9148	
56.75	-42.7698	
57	-39.4409	
57.25	-38.8477	
57.5	-18.6108	
57.75	-18.6108	
58	-41.4075	
58.25	-29.6411	
58.5	-21.3135	
58.75	-38.9136	
59	-50.4163	
59.25	-34.4751	
59.5	-40.6714	
59.75	-24.2139	
60	-36.6943	
60.25	-39.9573	
60.5	-39.9573	
60.75	-48.5266	
61	-30.7947	
61.25	-42.5281	
61.5	-35.6067	
61.75	-29.2676	
62	-36.2659	
62.25	-29.3225	
