Frequency - Plot 0	Amplitude - Plot 0	
51.5	0.739014	
51.75	0.697083	
52	1.64938	
52.25	0.986877	
52.5	1.30759	
52.75	0.979584	
53	1.64352	
53.25	1.64352	
53.5	2.08115	
53.75	0.649017	
54	1.64493	
54.25	2.56027	
54.5	1.39981	
54.75	2.43335	
55	1.7858	
55.25	1.2886	
55.5	1.37292	
55.75	1.54578	
56	0.313416	
56.25	0.313416	
56.5	2.9361	
56.75	2.08792	
57	1.48203	
57.25	1.47198	
57.5	2.13495	
57.75	1.38358	
58	2.30792	
58.25	2.08481	
58.5	2.02579	
58.75	1.96649	
59	3.11798	
59.25	3.34976	
59.5	3.10681	
59.75	0.997864	
60	4.16159	
60.25	3.40161	
60.5	2.86725	
60.75	2.83023	
61	2.18338	
61.25	3.13907	
61.5	2.38916	
61.75	1.93552	
62	2.94061	
62.25	3.21921	
62.5	2.1799	
62.75	5.41705	
63	3.53265	
63.25	7.26691	
63.5	5.57593	
63.75	3.77246	
64	1.92252	
64.25	6.47446	
64.5	1.12323	
64.75	3.08832	
65	4.35925	
65.25	4.07788	
65.5	3.03555	
65.75	5.77744	
66	6.40048	
66.25	3.75443	
66.5	3.02637	
66.75	3.15805	
67	3.24823	
67.25	5.30365	
67.5	1.79568	
67.75	6.96503	
68	1.61392	
68.25	1.68079	
68.5	4.60272	
68.75	4.36218	
69	6.20316	
69.25	1.24838	
69.5	2.83209	
69.75	2.83209	
70	2.9664	
70.25	5.52417	
70.5	2.33627	
70.75	3.11792	
71	2.02216	
71.25	3.5155	
71.5	7.41031	
71.75	4.30347	
72	5.72336	
72.25	0.437866	
72.5	4.91907	
72.75	3.00067	
73	3.84875	
73.25	3.28757	
73.5	3.28757	
73.75	3.65781	
74	3.00867	
74.25	3.84772	
74.5	4.64624	
74.75	3.08179	
75	3.19992	
75.25	2.15045	
75.5	3.27725	
75.75	3.0405	
76	3.853	
76.25	3.21048	
76.5	2.90271	
76.75	3.33136	
77	2.98483	
77.25	3.72153	
77.5	2.88513	
77.75	4.57794	
78	3.12863	
78.25	3.37961	
78.5	2.6886	
78.75	4.02942	
79	3.3222	
79.25	3.61697	
79.5	2.69186	
79.75	3.61591	
80	3.91672	
80.25	4.20404	
80.5	3.634	
80.75	3.57825	
81	2.54205	
81.25	3.37662	
81.5	3.58746	
81.75	3.54993	
82	2.72681	
82.25	2.65686	
82.5	3.00644	
82.75	2.65265	
83	3.21567	
83.25	2.87625	
83.5	2.68765	
83.75	3.65369	
84	3.68222	
84.25	3.4212	
84.5	3.16187	
84.75	2.96585	
85	2.8363	
85.25	3.42566	
85.5	3.16022	
85.75	3.7186	
86	2.40433	
86.25	3.45575	
86.5	3.2981	
86.75	2.78888	
87	3.76602	
87.25	3.18335	
87.5	2.10794	
87.75	3.81931	
88	2.39072	
88.25	2.44495	
88.5	3.25851	
88.75	3.03519	
89	2.43436	
89.25	2.88803	
89.5	3.28513	
89.75	2.37405	
90	3.18085	
90.25	2.60101	
90.5	2.98581	
90.75	3.10593	
91	3.33658	
91.25	2.74396	
91.5	2.78156	
91.75	2.88159	
92	2.7261	
92.25	3.25983	
92.5	3.63165	
92.75	2.9567	
93	2.47919	
93.25	2.66116	
93.5	2.96335	
93.75	2.51395	
94	2.98114	
94.25	3.02164	
94.5	2.21484	
94.75	3.2049	
95	3.06854	
95.25	2.81601	
95.5	3.51291	
95.75	2.67001	
96	3.45157	
96.25	2.54395	
96.5	2.53729	
96.75	3.0907	
97	3.27719	
97.25	2.64679	
97.5	3.40134	
97.75	3.43622	
98	2.38699	
98.25	3.2988	
98.5	3.17679	
98.75	2.69394	
99	2.65594	
99.25	2.9234	
99.5	2.90076	
99.75	2.5412	
100	2.8606	
100.25	2.43542	
100.5	2.6683	
100.75	3.04602	
101	0.537384	
