Frequency - Plot 0	Amplitude - Plot 0	
1	-40.7043	
1.25	-40.7043	
1.5	-40.7043	
1.75	-21.8848	
2	-22.6758	
2.25	-22.8955	
2.5	-22.8955	
2.75	-24.4775	
3	-24.4775	
3.25	-24.4336	
3.5	-24.2578	
3.75	-24.2578	
4	-25.3455	
4.25	-25.7959	
4.5	-25.8728	
4.75	-25.8728	
5	-25.8728	
5.25	-25.73	
5.5	-26.6968	
5.75	-26.6968	
6	-26.2683	
6.25	-27.2241	
6.5	-27.2241	
6.75	-27.312	
7	-27.4219	
7.25	-27.8394	
7.5	-28.5645	
7.75	-28.5645	
8	-29.3225	
8.25	-29.5422	
8.5	-29.5422	
8.75	-31.1023	
9	-31.4429	
9.25	-31.4429	
9.5	-32.3437	
9.75	-33.3984	
10	-33.3984	
10.25	-33.3984	
10.5	-34.4202	
10.75	-34.6619	
11	-34.6619	
11.25	-36.6724	
11.5	-36.7163	
11.75	-36.7163	
12	-37.8369	
12.25	-38.2874	
12.5	-39.1223	
12.75	-39.7375	
13	-38.9355	
13.25	-39.5288	
13.5	-39.5288	
13.75	-41.3745	
14	-41.3745	
14.25	-41.3745	
14.5	-42.2314	
14.75	-45.2856	
15	-45.2856	
15.25	-46.5381	
15.5	-45.9998	
15.75	-46.6919	
16	-47.1643	
16.25	-47.1643	
16.5	-48.6145	
16.75	-47.8015	
17	-48.197	
17.25	-51.0425	
17.5	-51.6248	
17.75	-52.5146	
18	-62.3584	
18.25	-64.0833	
18.5	-65.5554	
18.75	-66.9836	
19	-67.4561	
19.25	-68.6975	
19.5	-72.6196	
19.75	-73.7512	
20	-74.0918	
20.25	-75.8716	
20.5	-77.146	
20.75	-81.2329	
21	-81.2329	
21.25	-84.342	
21.5	-91.7468	
21.75	-93.3398	
22	-94.4275	
22.25	-95.1526	
22.5	-101.887	
22.75	-101.887	
23	-104.425	
23.25	-104.447	
23.5	-108.402	
23.75	-108.49	
24	-118.345	
24.25	-118.718	
24.5	-120.487	
24.75	-118.092	
25	-118.784	
25.25	-119.85	
25.5	-115.576	
25.75	-113.115	
26	-113.115	
26.25	-113.115	
26.5	-113.533	
26.75	-108.193	
27	-107.051	
27.25	-107.051	
27.5	-102.217	
27.75	-102.876	
28	-99.5581	
28.25	-102.228	
28.5	-102.228	
28.75	-101.547	
29	-94.3506	
29.25	-97.0532	
29.5	-94.8669	
29.75	-95.8447	
30	-95.8447	
30.25	-102.502	
30.5	-108.237	
30.75	-102.437	
31	-106.908	
31.25	-106.908	
31.5	-116.444	
31.75	-108.842	
32	-106.732	
32.25	-114.906	
32.5	-114.906	
32.75	-121.948	
33	-125.398	
33.25	-119.213	
33.5	-119.399	
33.75	-131.902	
34	-121.981	
34.25	-122.926	
34.5	-135.428	
34.75	-122.344	
35	-126.628	
35.25	-119.037	
35.5	-127.211	
35.75	-138.538	
36	-120.652	
36.25	-127.222	
36.5	-133.143	
36.75	-137.966	
37	-134.143	
37.25	-117.587	
37.5	-145.437	
37.75	-139.702	
38	-147.448	
38.25	-140.273	
38.5	-145.58	
38.75	-142.581	
