Frequency - Plot 0	Amplitude - Plot 0	
1	6.47726	
1.25	6.47726	
1.5	6.47726	
1.75	9.84735	
2	9.84735	
2.25	10.1384	
2.5	10.1384	
2.75	10.2407	
3	10.2407	
3.25	10.3411	
3.5	10.3411	
3.75	10.197	
4	10.197	
4.25	10.3889	
4.5	10.3898	
4.75	10.4299	
5	10.4299	
5.25	10.3715	
5.5	10.4034	
5.75	10.3866	
6	10.4297	
6.25	10.4297	
6.5	10.4547	
6.75	10.4547	
7	10.4547	
7.25	10.3988	
7.5	10.4669	
7.75	10.4669	
8	10.456	
8.25	10.5987	
8.5	10.7664	
8.75	10.7664	
9	10.7664	
9.25	10.6996	
9.5	10.6996	
9.75	10.618	
10	10.6122	
10.25	10.6122	
10.5	10.4971	
10.75	10.4971	
11	10.5831	
11.25	10.5831	
11.5	10.5831	
11.75	10.6322	
12	10.8991	
12.25	10.8991	
12.5	11.1942	
12.75	11.1942	
13	11.4312	
13.25	11.2767	
13.5	11.6833	
13.75	11.6833	
14	11.8727	
14.25	11.9836	
14.5	12.0595	
14.75	12.2891	
15	12.2788	
15.25	12.0152	
15.5	11.6518	
15.75	11.4006	
16	11.4006	
16.25	11.4006	
16.5	10.9181	
16.75	11.468	
17	11.468	
17.25	11.4256	
17.5	11.0912	
17.75	11.1151	
18	11.0879	
18.25	10.5628	
18.5	10.2436	
18.75	10.1835	
19	10.1458	
19.25	10.169	
19.5	9.68805	
19.75	9.74677	
20	9.75699	
20.25	9.103	
20.5	8.58182	
20.75	8.58182	
21	7.76523	
21.25	7.74088	
21.5	7.74088	
21.75	7.86539	
22	7.86539	
22.25	7.9361	
22.5	6.49512	
22.75	6.49512	
23	6.49512	
23.25	6.49512	
23.5	6.09967	
23.75	6.09967	
24	5.15192	
24.25	5.63199	
24.5	5.95648	
24.75	5.86987	
25	4.76306	
25.25	4.16983	
25.5	3.15076	
25.75	2.62592	
26	2.91486	
26.25	2.91486	
26.5	2.96616	
26.75	2.69876	
27	2.73862	
27.25	1.99429	
27.5	2.60236	
27.75	2.61734	
28	2.75854	
28.25	2.92227	
28.5	2.73502	
28.75	2.94128	
29	3.06345	
29.25	3.34924	
29.5	2.52267	
29.75	3.67712	
30	3.70941	
30.25	3.72342	
30.5	3.9838	
30.75	3.84375	
31	4.04883	
31.25	4.46799	
31.5	4.72455	
31.75	4.72455	
32	4.87823	
32.25	4.94626	
32.5	4.94626	
32.75	4.77386	
33	5.11005	
33.25	5.11005	
33.5	6.06186	
33.75	5.51782	
34	6.03494	
34.25	6.03494	
34.5	5.59769	
34.75	6.23959	
35	6.23959	
35.25	6.4469	
35.5	6.12906	
35.75	5.68231	
36	6.78784	
36.25	5.64642	
36.5	5.81592	
36.75	6.2532	
37	5.95349	
37.25	5.95349	
37.5	6.12466	
37.75	6.12466	
38	4.97339	
38.25	5.50751	
38.5	5.74481	
38.75	5.68997	
39	5.25558	
39.25	4.67963	
39.5	4.55106	
39.75	4.57724	
40	4.76834	
40.25	4.22113	
40.5	4.22113	
40.75	3.61816	
41	4.19431	
41.25	3.81094	
41.5	3.44424	
41.75	3.00851	
42	3.66986	
42.25	3.31323	
42.5	2.62628	
42.75	2.45218	
43	2.45218	
43.25	2.6875	
43.5	2.6875	
43.75	1.46713	
44	1.46713	
44.25	2.29013	
44.5	1.2428	
44.75	1.2428	
45	1.64252	
45.25	1.57758	
45.5	1.67551	
45.75	1.67551	
46	1.90741	
46.25	0.886261	
46.5	0.475677	
46.75	0.475677	
47	0.475677	
47.25	3.69119	
47.5	2.36374	
47.75	1.88876	
48	0.475098	
48.25	0.475098	
48.5	3.6283	
48.75	1.69196	
49	2.27933	
49.25	1.21506	
49.5	1.21506	
49.75	1.69589	
50	2.56287	
50.25	2.56287	
50.5	3.12491	
50.75	1.14514	
51	2.70966	
51.25	1.40002	
51.5	2.35181	
51.75	2.18771	
52	2.42786	
52.25	2.64011	
52.5	2.34509	
52.75	1.59793	
53	3.19867	
53.25	1.75885	
53.5	2.48764	
53.75	2.46643	
54	2.69571	
54.25	3.34836	
54.5	1.54559	
54.75	2.33841	
55	1.95074	
55.25	5.32867	
55.5	3.63043	
55.75	2.74554	
56	4.34991	
56.25	4.34991	
56.5	6.01645	
56.75	4.88538	
57	5.08344	
57.25	3.0296	
57.5	0.301025	
57.75	2.5574	
58	0.65979	
58.25	1.09814	
58.5	1.73318	
58.75	2.32913	
59	2.03299	
59.25	3.60876	
59.5	3.60876	
59.75	2.28226	
60	3.62616	
60.25	3.37952	
60.5	3.37952	
60.75	1.63846	
61	2.85757	
61.25	2.29126	
61.5	2.83743	
61.75	1.82895	
62	2.79166	
62.25	1.82651	
62.5	3.1001	
62.75	2.12115	
63	1.04382	
63.25	0.978333	
63.5	1.02228	
63.75	2.56107	
64	2.95895	
64.25	2.35968	
64.5	3.02579	
64.75	2.8028	
65	2.69391	
65.25	2.68521	
65.5	1.66174	
65.75	3.47012	
66	2.53452	
66.25	2.53452	
66.5	1.96393	
66.75	1.74368	
67	2.17468	
67.25	2.57971	
67.5	3.77252	
67.75	3.61276	
68	1.68088	
68.25	1.83484	
68.5	3.00412	
68.75	2.52011	
69	3.13156	
69.25	2.84503	
69.5	1.70236	
69.75	5.42258	
70	2.43832	
70.25	3.01581	
70.5	3.69714	
70.75	1.50531	
71	3.38892	
71.25	2.2576	
71.5	3.02179	
71.75	2.99435	
72	3.53397	
72.25	0.404968	
72.5	5.00198	
72.75	3.08374	
73	2.36145	
73.25	2.32236	
73.5	3.21713	
73.75	4.12918	
74	3.67944	
74.25	2.44775	
74.5	2.44775	
74.75	2.90668	
75	2.93445	
75.25	3.51398	
75.5	3.73456	
75.75	3.3826	
76	3.52313	
76.25	3.52313	
76.5	4.58823	
76.75	4.17184	
77	3.23218	
77.25	3.89169	
77.5	4.22678	
77.75	2.73834	
78	4.35818	
78.25	4.38803	
78.5	4.48184	
78.75	2.68369	
79	4.53735	
79.25	3.92249	
79.5	4.61377	
79.75	3.5079	
80	3.37341	
80.25	3.55777	
80.5	4.16006	
80.75	3.28342	
81	3.6228	
81.25	3.58499	
81.5	2.06836	
81.75	2.06836	
82	2.97119	
82.25	2.76105	
82.5	2.76105	
82.75	3.67249	
83	3.67249	
83.25	3.17233	
83.5	2.61426	
83.75	2.61426	
84	3.38394	
84.25	2.40387	
84.5	3.54102	
84.75	2.18149	
85	2.01923	
85.25	3.22476	
85.5	2.69315	
85.75	3.26779	
86	2.57227	
86.25	2.38788	
86.5	2.29367	
86.75	3.47168	
87	3.61047	
87.25	2.7164	
87.5	2.28537	
87.75	3.41693	
88	3.31592	
88.25	2.53339	
88.5	3.00748	
88.75	2.14337	
89	2.56958	
89.25	2.71393	
89.5	2.68829	
89.75	3.28091	
90	2.19608	
90.25	3.01608	
90.5	3.25903	
90.75	3.28149	
91	2.72849	
91.25	2.98102	
91.5	2.59177	
91.75	2.90326	
92	2.328	
92.25	3.13852	
92.5	2.35995	
92.75	3.38083	
93	2.46619	
93.25	3.91647	
93.5	3.28436	
93.75	2.61224	
94	3.12338	
94.25	2.47256	
94.5	2.23029	
94.75	3.25894	
95	3.10141	
95.25	2.31259	
95.5	2.72296	
95.75	1.95673	
96	3.84979	
96.25	3.32913	
96.5	2.44788	
96.75	3.13855	
97	3.23102	
97.25	2.55099	
97.5	3.04004	
97.75	3.11243	
98	3.55692	
98.25	3.1149	
98.5	2.94684	
98.75	2.51599	
99	3.12494	
99.25	3.08029	
99.5	3.14984	
99.75	3.12653	
100	3.13217	
100.25	3.4386	
100.5	3.24454	
100.75	2.98209	
101	0.503021	
