Frequency - Plot 0	Amplitude - Plot 0	
1	3.51855	
1.25	3.51855	
1.5	3.51855	
1.75	3.51855	
2	9.49084	
2.25	9.55511	
2.5	9.552	
2.75	9.46808	
3	9.46808	
3.25	9.7175	
3.5	9.80551	
3.75	9.80551	
4	9.80551	
4.25	9.80551	
4.5	10.0578	
4.75	10.1161	
5	10.155	
5.25	10.155	
5.5	10.155	
5.75	9.9769	
6	9.94632	
6.25	9.94632	
6.5	9.98492	
6.75	9.98492	
7	9.98492	
7.25	10.0757	
7.5	10.0757	
7.75	10.0732	
8	10.0435	
8.25	10.0435	
8.5	10.0435	
8.75	10.0435	
9	10.0428	
9.25	10.0428	
9.5	10.0912	
9.75	10.0912	
10	10.0912	
10.25	10.0912	
10.5	10.173	
10.75	10.173	
11	10.3177	
11.25	10.6006	
11.5	10.6104	
11.75	10.5181	
12	10.5181	
12.25	10.6842	
12.5	10.5005	
12.75	10.5005	
13	10.5405	
13.25	10.5405	
13.5	10.5405	
13.75	10.44	
14	10.44	
14.25	10.7427	
14.5	10.6814	
14.75	10.9872	
15	10.9872	
15.25	11.091	
15.5	11.091	
15.75	11.11	
16	11.1172	
16.25	10.8398	
16.5	10.9458	
16.75	11.3218	
17	11.5608	
17.25	12.2758	
17.5	11.8153	
17.75	11.7066	
18	11.7066	
18.25	10.9289	
18.5	10.9289	
18.75	11.4194	
19	12.2384	
19.25	12.5699	
19.5	11.8649	
19.75	11.5526	
20	11.2542	
20.25	11.2542	
20.5	10.4977	
20.75	10.4904	
21	10.7343	
21.25	10.7343	
21.5	10.6561	
21.75	10.6561	
22	10.061	
22.25	9.02487	
22.5	9.24222	
22.75	9.34668	
23	8.65771	
23.25	7.69818	
23.5	7.21713	
23.75	7.21713	
24	7.2753	
24.25	6.81198	
24.5	7.03354	
24.75	7.03354	
25	7.13123	
25.25	7.03018	
25.5	6.88812	
25.75	6.44443	
26	6.55762	
26.25	6.26868	
26.5	6.80731	
26.75	6.80731	
27	6.08902	
27.25	4.95035	
27.5	5.10495	
27.75	5.10495	
28	5.09109	
28.25	4.63385	
28.5	4.63385	
28.75	4.46933	
29	4.22955	
29.25	3.79446	
29.5	3.59055	
29.75	3.97455	
30	2.97073	
30.25	2.97073	
30.5	2.97073	
30.75	2.90781	
31	2.38068	
31.25	2.38068	
31.5	3.03915	
31.75	2.23935	
32	2.35797	
32.25	2.35797	
32.5	2.59521	
32.75	3.60205	
33	3.28519	
33.25	2.98737	
33.5	2.9375	
33.75	3.49939	
34	2.76306	
34.25	2.76306	
34.5	3.56607	
34.75	2.34311	
35	4.83044	
35.25	4.33389	
35.5	4.23032	
35.75	4.23032	
36	4.46457	
36.25	4.46457	
36.5	4.25452	
36.75	4.25452	
37	3.81766	
37.25	3.19131	
37.5	3.56021	
37.75	3.68436	
38	3.58002	
38.25	3.12915	
38.5	3.69284	
38.75	3.69284	
39	3.86182	
39.25	3.22159	
39.5	3.22159	
39.75	2.98218	
40	3.38446	
40.25	3.73672	
40.5	3.65973	
40.75	2.84961	
41	3.44116	
41.25	2.77414	
41.5	3.27081	
41.75	3.21701	
42	2.22647	
42.25	2.10941	
42.5	2.10941	
42.75	2.69824	
43	2.53549	
43.25	2.19284	
43.5	2.3071	
43.75	1.49152	
44	1.13388	
44.25	1.5957	
44.5	1.6651	
44.75	1.65591	
45	1.39294	
45.25	1.58383	
45.5	1.95844	
45.75	1.72061	
46	1.45456	
46.25	1.45456	
46.5	0.742737	
46.75	0.823273	
47	1.32816	
47.25	1.29611	
47.5	1.21515	
47.75	1.21515	
48	1.52261	
48.25	1.24835	
48.5	0.991577	
48.75	0.808075	
49	0.606018	
49.25	0.697693	
49.5	0.335083	
49.75	0.192932	
50	0.412994	
50.25	0.138428	
50.5	0.774353	
50.75	0.200348	
51	0.977051	
51.25	1.18646	
51.5	1.18646	
51.75	0.657471	
52	1.38354	
52.25	2.04153	
52.5	0.667114	
52.75	0.446777	
53	2.33197	
53.25	3.51752	
53.5	3.25876	
53.75	1.54517	
54	1.48737	
54.25	3.53931	
54.5	0.878754	
54.75	2.24997	
55	1.0672	
55.25	1.31937	
55.5	0.833466	
55.75	0.904419	
56	1.68515	
56.25	2.7403	
56.5	2.7403	
56.75	2.10477	
57	0.596405	
57.25	1.56396	
57.5	1.50681	
57.75	2.14194	
58	3.53781	
58.25	0.876221	
58.5	2.18311	
58.75	1.48022	
59	1.54559	
59.25	0.834961	
59.5	2.54251	
59.75	1.53738	
60	2.16299	
60.25	2.59033	
60.5	2.00659	
60.75	0.988861	
61	0.988861	
61.25	0.988861	
61.5	3.28537	
61.75	2.66342	
62	2.66342	
62.25	3.03928	
62.5	1.52951	
62.75	1.19714	
63	2.26624	
63.25	1.82709	
63.5	1.94128	
63.75	1.88046	
64	3.21841	
64.25	3.09628	
64.5	4.28659	
64.75	3.44263	
65	1.72577	
65.25	3.9151	
65.5	2.44083	
65.75	3.7063	
66	2.37552	
66.25	4.15604	
66.5	4.38235	
66.75	5.27277	
67	3.94186	
67.25	3.83069	
67.5	3.34024	
67.75	3.58267	
68	0.722809	
68.25	2.7417	
68.5	2.85004	
68.75	3.27185	
69	2.22467	
69.25	2.7785	
69.5	3.28778	
69.75	3.06024	
70	3.09299	
70.25	3.27933	
70.5	2.04333	
70.75	1.31738	
71	3.51489	
71.25	3.10071	
71.5	2.89807	
71.75	3.1582	
72	1.97781	
72.25	2.19907	
72.5	2.42441	
72.75	2.42053	
73	3.93274	
73.25	2.81796	
73.5	3.46982	
73.75	4.42905	
74	3.55658	
74.25	2.91046	
74.5	2.16754	
74.75	3.37534	
75	3.50494	
75.25	3.22824	
75.5	2.99323	
75.75	3.24615	
76	2.8418	
76.25	2.74707	
76.5	3.25818	
76.75	3.12585	
77	3.61765	
77.25	2.88986	
77.5	3.86295	
77.75	2.33621	
78	3.93579	
78.25	4.3671	
78.5	3.17377	
78.75	4.53708	
79	2.94846	
79.25	3.38086	
79.5	4.08807	
79.75	3.21704	
80	2.78119	
80.25	2.57837	
80.5	2.57837	
80.75	2.77917	
81	3.45078	
81.25	4.039	
81.5	3.39182	
81.75	3.39182	
82	4.02277	
82.25	3.81952	
82.5	3.81952	
82.75	3.07449	
83	2.96411	
83.25	3.23709	
83.5	3.19174	
83.75	2.70535	
84	2.62589	
84.25	4.01465	
84.5	3.79047	
84.75	2.67523	
85	2.80008	
85.25	3.95621	
85.5	2.91934	
85.75	2.56821	
86	3.18832	
86.25	3.89777	
86.5	3.48792	
86.75	3.47293	
87	3.81964	
87.25	2.85733	
87.5	3.52197	
87.75	4.42078	
88	4.32294	
88.25	2.5845	
88.5	3.9563	
88.75	2.85501	
89	3.25143	
89.25	3.64337	
89.5	3.66232	
89.75	3.66232	
90	3.84369	
90.25	3.41336	
90.5	3.14789	
90.75	3.71951	
91	3.22806	
91.25	3.6973	
91.5	3.18683	
91.75	3.78989	
92	3.9621	
92.25	3.35526	
92.5	4.20816	
92.75	4.52396	
93	3.91486	
93.25	4.3649	
93.5	4.505	
93.75	3.68085	
94	4.18015	
94.25	2.76663	
94.5	4.75613	
94.75	4.7554	
95	4.47614	
95.25	2.47556	
95.5	3.73221	
95.75	4.28134	
96	3.92975	
96.25	4.14725	
96.5	3.59753	
96.75	4.62347	
97	4.43796	
97.25	3.21103	
97.5	4.36642	
97.75	4.36642	
98	4.33994	
98.25	4.14789	
98.5	3.74484	
98.75	4.6492	
99	4.15497	
99.25	3.76675	
99.5	4.33102	
99.75	4.11737	
100	4.2084	
100.25	4.48016	
100.5	4.73138	
100.75	4.23325	
101	0.510925	
