Frequency - Plot 0	Amplitude - Plot 0	
40.5	0.154144	
40.75	0.651001	
41	0.200012	
41.25	0.974487	
41.5	0.47467	
41.75	0.364594	
42	0.965149	
42.25	0.843719	
42.5	0.843719	
42.75	0.768585	
43	0.552582	
43.25	0.489166	
43.5	0.599854	
43.75	0.677063	
44	1.00098	
44.25	0.548462	
44.5	1.1297	
44.75	0.832489	
45	0.59787	
45.25	0.429565	
45.5	0.367554	
45.75	0.705505	
46	0.860382	
46.25	0.484344	
46.5	0.260529	
46.75	0.184875	
47	0.448669	
47.25	0.563843	
47.5	0.947479	
47.75	1.45215	
48	1.18881	
48.25	0.569183	
48.5	1.10468	
48.75	1.83829	
49	1.4285	
49.25	0.911926	
49.5	1.32816	
49.75	0.986664	
50	2.75491	
50.25	2.60751	
50.5	2.77689	
50.75	2.21652	
51	1.16595	
51.25	0.801239	
51.5	0.52179	
51.75	3.72601	
52	1.69229	
52.25	2.13782	
52.5	0.907349	
52.75	0.706696	
53	2.11591	
53.25	4.60507	
53.5	1.73123	
53.75	4.6142	
54	3.62485	
54.25	0.473785	
54.5	2.83755	
54.75	3.52536	
55	1.78217	
55.25	2.72327	
55.5	3.31729	
55.75	2.64529	
56	1.95856	
56.25	1.10809	
56.5	3.37469	
56.75	1.73047	
57	2.07834	
57.25	5.0791	
57.5	3.02292	
57.75	2.0575	
58	3.40356	
58.25	4.41748	
58.5	1.17096	
58.75	0.910156	
59	0.910156	
59.25	0.95871	
59.5	0.989899	
59.75	1.44971	
60	2.14542	
60.25	0.969391	
60.5	1.71921	
60.75	0.422668	
61	1.81012	
61.25	1.81012	
61.5	1.01624	
61.75	2.91138	
62	2.91138	
62.25	0.896973	
62.5	0.896973	
62.75	0.813568	
63	1.96851	
63.25	3.79944	
63.5	3.65451	
63.75	1.23172	
64	2.53983	
64.25	1.60532	
64.5	0.721588	
64.75	3.45282	
65	4.06232	
65.25	2.50531	
65.5	0.57251	
65.75	1.92209	
66	0.45871	
66.25	0.813354	
66.5	1.02307	
66.75	1.29526	
67	1.29526	
67.25	0.807129	
67.5	0.0935059	
67.75	1.77042	
68	2.03439	
68.25	2.5419	
68.5	3.33331	
68.75	3.01111	
69	0.999573	
69.25	0.914062	
69.5	0.481354	
69.75	0.602539	
70	0.226227	
70.25	1.01413	
70.5	0.782471	
70.75	0.671143	
71	0.876312	
71.25	1.31528	
71.5	0.535522	
71.75	1.17383	
72	1.50793	
72.25	1.83679	
72.5	1.28818	
72.75	0.361511	
73	1.66006	
73.25	0.601685	
73.5	0.757874	
73.75	0.545135	
74	1.32764	
74.25	1.53781	
74.5	0.523041	
74.75	1.69662	
75	1.35605	
75.25	1.70581	
75.5	0.417236	
75.75	0.771881	
76	0.964539	
76.25	0.983002	
76.5	1.25317	
76.75	1.12256	
77	2.1463	
77.25	1.43518	
77.5	2.13766	
77.75	0.150208	
78	1.98547	
78.25	1.4592	
78.5	1.4592	
78.75	2.04227	
79	1.43176	
79.25	0.950623	
79.5	2.48508	
79.75	2.38086	
80	2.23279	
80.25	0.864014	
80.5	2.18198	
80.75	0.80954	
81	0.781006	
81.25	2.07822	
81.5	1.89441	
81.75	1.09433	
82	1.03656	
82.25	2.23505	
82.5	1.50027	
82.75	1.51935	
83	1.93289	
83.25	1.72345	
83.5	2.04535	
83.75	1.96011	
84	1.59543	
84.25	2.28979	
84.5	1.77173	
84.75	1.59488	
85	0.619873	
85.25	0.697723	
85.5	1.56058	
85.75	2.0705	
86	0.920197	
86.25	0.124634	
86.5	1.73904	
86.75	1.7789	
87	2.46838	
87.25	0.20871	
87.5	0.20871	
87.75	1.14407	
88	1.38406	
88.25	1.03079	
88.5	1.74249	
88.75	1.29968	
89	1.49728	
89.25	1.53262	
89.5	1.18594	
89.75	1.16934	
90	1.26004	
90.25	0.936615	
90.5	0.956512	
90.75	0.922607	
91	0.886078	
91.25	1.16351	
91.5	1.1759	
91.75	0.988739	
92	1.3616	
92.25	1.91498	
92.5	1.65488	
92.75	1.3031	
93	1.74469	
93.25	0.856232	
93.5	1.27869	
93.75	1.59552	
94	0.334778	
94.25	0.500214	
94.5	1.99872	
94.75	1.85577	
95	2.172	
95.25	2.17166	
95.5	1.08575	
95.75	2.06006	
96	0.738464	
96.25	1.18268	
96.5	1.96609	
96.75	0.882141	
97	0.896729	
97.25	2.16434	
97.5	1.36246	
97.75	1.63892	
98	1.02731	
98.25	1.23532	
98.5	1.07431	
98.75	1.66898	
99	1.25214	
99.25	1.42276	
99.5	1.07773	
99.75	1.04178	
100	1.28915	
100.25	1.01636	
100.5	1.33282	
100.75	1.59552	
101	0.220428	
