Frequency - Plot 0	Amplitude - Plot 0	
52	0.607117	
52.25	0.33493	
52.5	0.437958	
52.75	0.664124	
53	0.929382	
53.25	0.283112	
53.5	0.775848	
53.75	0.530029	
54	1.60236	
54.25	0.979706	
54.5	0.714813	
54.75	1.38336	
55	2.58978	
55.25	0.230621	
55.5	0.659119	
55.75	1.46265	
56	0.670105	
56.25	0.670105	
56.5	1.50363	
56.75	1.27863	
57	1.27863	
57.25	1.02466	
57.5	1.73569	
57.75	0.954315	
58	1.15009	
58.25	2.13086	
58.5	3.18561	
58.75	4.87042	
59	2.36026	
59.25	0.940826	
59.5	5.60938	
59.75	5.20978	
60	3.61264	
60.25	2.50037	
60.5	5.23596	
60.75	2.32584	
61	4.36743	
61.25	4.36743	
61.5	2.09607	
61.75	2.09607	
62	5.4541	
62.25	3.3266	
62.5	3.85776	
62.75	5.11224	
63	3.02432	
63.25	3.86624	
63.5	3.11115	
63.75	4.43619	
64	4.53326	
64.25	1.18817	
64.5	4.79382	
64.75	4.79382	
65	0.83609	
65.25	4.72256	
65.5	0.681488	
65.75	4.54929	
66	3.53223	
66.25	2.61166	
66.5	1.58023	
66.75	3.4621	
67	5.11679	
67.25	0.645691	
67.5	5.23141	
67.75	5.10291	
68	1.25641	
68.25	1.87033	
68.5	1.44217	
68.75	1.44217	
69	1.56259	
69.25	1.77817	
69.5	2.30035	
69.75	1.67752	
70	1.62717	
70.25	2.23972	
70.5	1.41309	
70.75	2.42468	
71	1.5744	
71.25	1.74478	
71.5	1.54251	
71.75	1.77164	
72	1.31393	
72.25	2.28787	
72.5	2.06586	
72.75	2.82434	
73	3.30112	
73.25	2.16788	
73.5	2.16788	
73.75	1.81189	
74	2.38635	
74.25	3.19568	
74.5	1.88403	
74.75	3.39771	
75	2.23328	
75.25	2.01779	
75.5	3.06006	
75.75	2.63821	
76	2.28815	
76.25	1.84186	
76.5	2.76068	
76.75	2.55704	
77	3.27039	
77.25	2.56705	
77.5	2.57098	
77.75	2.20041	
78	2.47018	
78.25	2.81299	
78.5	2.99774	
78.75	3.61899	
79	1.21936	
79.25	3.13623	
79.5	2.03204	
79.75	2.02008	
80	1.68549	
80.25	2.61923	
80.5	2.8938	
80.75	1.31076	
81	2.82431	
81.25	2.22504	
81.5	1.75616	
81.75	2.54379	
82	2.2579	
82.25	1.59451	
82.5	2.4884	
82.75	2.50311	
83	1.88995	
83.25	2.56448	
83.5	2.47711	
83.75	2.7012	
84	2.10788	
84.25	3.31964	
84.5	2.01215	
84.75	1.95566	
85	3.50668	
85.25	1.77945	
85.5	1.8569	
85.75	3.64133	
86	1.95319	
86.25	2.13467	
86.5	2.1243	
86.75	3.54733	
87	3.34241	
87.25	2.53799	
87.5	2.60028	
87.75	1.82266	
88	3.6521	
88.25	2.5502	
88.5	3.16965	
88.75	3.12866	
89	2.78015	
89.25	2.49222	
89.5	3.44391	
89.75	3.16177	
90	2.53299	
90.25	3.21997	
90.5	3.00964	
90.75	3.22864	
91	2.8606	
91.25	3.49313	
91.5	3.49899	
91.75	2.88443	
92	2.66354	
92.25	4.33951	
92.5	2.3508	
92.75	2.56339	
93	3.96472	
93.25	4.17307	
93.5	3.44418	
93.75	2.70145	
94	3.08008	
94.25	4.11313	
94.5	3.46097	
94.75	2.78897	
95	4.69156	
95.25	3.76758	
95.5	2.52432	
95.75	4.01938	
96	3.42899	
96.25	2.92368	
96.5	3.28293	
96.75	3.17578	
97	3.5065	
97.25	3.88858	
97.5	3.01407	
97.75	4.05002	
98	3.65973	
98.25	3.37247	
98.5	3.56589	
98.75	3.37619	
99	2.88739	
99.25	3.49106	
99.5	3.26389	
99.75	3.18118	
100	2.97653	
100.25	3.38217	
100.5	3.10605	
100.75	3.10605	
101	0.391357	
