Frequency - Plot 0	Amplitude - Plot 0	
70	-5.49316	
70.25	-15.2051	
70.5	-20.874	
70.75	-38.2874	
71	-27.4109	
71.25	-20.896	
71.5	-34.0356	
71.75	-32.7283	
72	-44.3188	
72.25	-14.0186	
72.5	-24.4336	
72.75	-20.2917	
73	-23.8953	
73.25	-6.8335	
73.5	-37.8809	
73.75	-50.614	
74	-21.5881	
74.25	-9.83276	
74.5	-46.6479	
74.75	-28.6963	
75	-33.783	
75.25	-4.46045	
75.5	-29.729	
75.75	-41.4514	
76	-21.4453	
76.25	-24.3677	
76.5	-29.74	
76.75	-27.8284	
77	-32.4207	
77.25	-40.5505	
77.5	-37.002	
77.75	-30.3113	
78	-32.179	
78.25	-12.1948	
78.5	-9.31641	
78.75	-16.9519	
79	-12.1838	
79.25	-20.3027	
79.5	-35.1892	
79.75	-10.6458	
80	-28.3447	
80.25	-23.5327	
80.5	-52.4268	
80.75	-31.6846	
81	-26.7847	
81.25	-32.3547	
81.5	-61.908	
81.75	-26.7517	
82	-38.0896	
82.25	-32.6624	
82.5	-26.521	
82.75	-35.7495	
83	-38.2983	
83.25	-43.5168	
83.5	-38.4631	
83.75	-42.8137	
84	-29.8169	
84.25	-42.9675	
84.5	-30.9265	
84.75	-40.3638	
85	-39.9463	
85.25	-42.2864	
85.5	-28.7622	
85.75	-37.0129	
86	-43.1433	
86.25	-45.6592	
86.5	-39.9573	
86.75	-35.2881	
87	-47.8894	
87.25	-33.0139	
87.5	-35.1233	
87.75	-28.3228	
88	-34.9585	
88.25	-56.6235	
88.5	-50.2515	
88.75	-42.4402	
89	-41.1548	
89.25	-38.3862	
89.5	-39.6277	
89.75	-39.6057	
90	-42.5391	
90.25	-45.9448	
90.5	-44.4067	
90.75	-43.6157	
91	-49.1199	
91.25	-45.7251	
91.5	-52.6465	
91.75	-53.3167	
92	-51.6138	
92.25	-57.3816	
92.5	-46.0437	
92.75	-44.165	
93	-46.4392	
93.25	-52.7454	
93.5	-51.46	
93.75	-61.7432	
94	-40.5945	
94.25	-59.8096	
94.5	-50.3503	
94.75	-41.5613	
95	-63.3911	
95.25	-56.0852	
95.5	-64.3689	
95.75	-61.3257	
96	-50.2515	
96.25	-54.5361	
96.5	-67.9175	
96.75	-51.2622	
97	-55.4041	
97.25	-65.105	
97.5	-72.9163	
97.75	-73.9819	
98	-69.2029	
98.25	-73.2458	
98.5	-82.9248	
98.75	-153.918	
99	-156.61	
99.25	-159.247	
99.5	-159.829	
99.75	-161.785	
100	-160.807	
100.25	-159.565	
100.5	-165.981	
100.75	-165.981	
101	-88.2312	
