Frequency - Plot 0	Amplitude - Plot 0	
1	57.7332	
1.25	-49.3066	
1.5	-49.3066	
1.75	-35.8594	
2	-36.925	
2.25	-36.925	
2.5	-37.1338	
2.75	-36.4087	
3	-36.4087	
3.25	-37.4304	
3.5	-37.5513	
3.75	-38.1555	
4	-38.1555	
4.25	-38.7708	
4.5	-38.7708	
4.75	-39.9792	
5	-39.9902	
5.25	-39.9902	
5.5	-40.8252	
5.75	-40.5725	
6	-41.8689	
6.25	-41.8689	
6.5	-44.6594	
6.75	-44.6594	
7	-45	
7.25	-46.7249	
7.5	-48.1311	
7.75	-46.6699	
8	-46.6699	
8.25	-47.3621	
8.5	-47.3621	
8.75	-49.6033	
9	-49.8999	
9.25	-49.8999	
9.5	-49.8999	
9.75	-51.5918	
10	-51.8005	
10.25	-51.6907	
10.5	-52.3169	
10.75	-52.6575	
11	-54.3054	
11.25	-54.3054	
11.5	-53.2288	
11.75	-53.2288	
12	-56.0852	
12.25	-55.3601	
12.5	-57.5903	
12.75	-57.5903	
13	-59.3811	
13.25	-60.9631	
13.5	-60.9631	
13.75	-63.0725	
14	-61.908	
14.25	-62.1497	
14.5	-61.6882	
14.75	-61.7432	
15	-61.7432	
15.25	-63.501	
15.5	-63.2263	
15.75	-62.9626	
16	-66.0278	
16.25	-68.0054	
16.5	-68.0054	
16.75	-72.3669	
17	-72.3669	
17.25	-69.3677	
17.5	-69.3677	
17.75	-69.3677	
18	-70.4224	
18.25	-71.1035	
18.5	-74.0698	
18.75	-76.366	
19	-78.75	
19.25	-76.0693	
19.5	-76.5308	
19.75	-76.1462	
20	-79.1675	
20.25	-80.332	
20.5	-80.6836	
20.75	-78.1348	
21	-77.4207	
21.25	-77.135	
21.5	-78.1238	
21.75	-80.6946	
22	-82.2217	
22.25	-77.6733	
22.5	-76.6296	
22.75	-76.6296	
23	-81.8811	
23.25	-81.0461	
23.5	-85.5505	
23.75	-84.1003	
24	-84.1003	
24.25	-86.5283	
24.5	-80.376	
24.75	-87.3413	
25	-85.6824	
25.25	-87.7808	
25.5	-86.6821	
25.75	-83.3643	
26	-88.374	
26.25	-89.3628	
26.5	-95.0208	
26.75	-92.2302	
27	-90.835	
27.25	-91.8127	
27.5	-91.7249	
27.75	-95.2844	
28	-98.3826	
28.25	-98.3826	
28.5	-101.415	
28.75	-96.0974	
29	-96.0974	
29.25	-96.0974	
29.5	-94.845	
29.75	-96.2512	
30	-99.0747	
30.25	-97.7783	
30.5	-102.151	
30.75	-100.668	
31	-102.041	
31.25	-100.69	
31.5	-100.69	
