Frequency - Plot 0	Amplitude - Plot 0	
1	-10.6567	
1.25	-10.6567	
1.5	-39.6497	
1.75	-12.6892	
2	-12.6892	
2.25	-12.6892	
2.5	-5.43823	
2.75	-5.43823	
3	-21.8298	
3.25	-21.8298	
3.5	-14.0955	
3.75	-11.5356	
4	-11.5356	
4.25	-26.9824	
4.5	-26.9824	
4.75	-26.9824	
5	-15.5566	
5.25	-19.8193	
5.5	-19.8193	
5.75	-27.2461	
6	-27.2461	
6.25	-17.4023	
6.5	-12.7881	
6.75	-25.4004	
7	-16.2268	
7.25	1.4502	
7.5	-1.21948	
7.75	-22.5879	
8	-22.5879	
8.25	-6.17432	
8.5	2.85645	
8.75	2.85645	
9	-25.3455	
9.25	-8.45947	
9.5	-3.1311	
9.75	-11.9751	
10	-16.3367	
10.25	-16.3367	
10.5	3.47168	
10.75	-28.6084	
11	-39.7046	
11.25	-94.8779	
11.5	-94.8779	
11.75	-20.9619	
12	-59.7986	
12.25	-42.4512	
12.5	-25.6091	
12.75	-31.6077	
13	-25.8069	
13.25	-2.60376	
13.5	-19.6326	
13.75	12.4915	
14	34.3323	
14.25	7.29492	
14.5	-11.1841	
14.75	-104.216	
15	-69.884	
15.25	-32.5525	
15.5	-16.1169	
15.75	-5.35034	
16	12.9089	
16.25	13.7549	
16.5	13.7549	
16.75	-154.325	
17	-85.6165	
17.25	-55.3052	
17.5	-15.5566	
17.75	-19.7095	
18	-12.6892	
18.25	48.5815	
18.5	-34.574	
18.75	-53.0859	
19	-104.392	
19.25	-54.4153	
19.5	-24.7083	
19.75	99.0857	
20	-16.897	
20.25	-111.621	
20.5	-73.5315	
20.75	-40.946	
21	-50.2734	
21.25	-28.158	
21.5	48.8342	
21.75	-133.418	
22	-31.377	
22.25	47.9553	
22.5	41.0449	
22.75	172.694	
23	-61.7102	
23.25	-38.9026	
23.5	11.4038	
23.75	41.3745	
24	-53.2288	
24.25	102.964	
24.5	-128.958	
24.75	-35.6726	
25	-56.0083	
25.25	-55.7776	
25.5	-2.34009	
25.75	-78.6841	
26	30.1245	
26.25	-45.3955	
26.5	-128.628	
26.75	-19.6765	
27	-19.4678	
27.25	124.618	
27.5	-97.7344	
27.75	-52.24	
28	20.3247	
28.25	179.253	
28.5	-126.387	
28.75	44.3298	
29	-104.941	
29.25	-47.2192	
29.5	143.789	
29.75	-69.9939	
30	8.50342	
30.25	-48.6694	
30.5	-52.4158	
30.75	72.1802	
31	-95.9436	
31.25	-21.72	
31.5	-48.7354	
31.75	8.30566	
32	-161.927	
32.25	-54.0088	
32.5	-75.1685	
32.75	-156.39	
33	-3.62549	
33.25	-27.7295	
33.5	-38.2764	
33.75	-136.285	
34	28.4656	
34.25	31.9153	
34.5	-89.2529	
34.75	105.71	
35	-134.659	
35.25	-5.15259	
35.5	-5.3833	
35.75	-5.3833	
36	-140.054	
36.25	114.126	
36.5	-145.36	
36.75	-52.8772	
37	-40.0781	
37.25	-40.0781	
37.5	45.6702	
37.75	-83.9026	
38	-28.8062	
38.25	-6.89941	
38.5	155.05	
38.75	174.199	
39	174.199	
39.25	-81.3208	
39.5	63.3911	
39.75	-139.46	
40	-80.8264	
40.25	-80.8264	
40.5	-59.7107	
40.75	21.8079	
41	-98.6243	
41.25	-18.2922	
41.5	-12.5903	
41.75	-24.3457	
42	4.04297	
42.25	163.444	
42.5	-103.513	
42.75	-3.83423	
43	138.384	
43.25	56.4368	
43.5	56.4368	
43.75	1.15356	
44	-103.568	
44.25	-159.675	
44.5	-2.72461	
44.75	-140.647	
45	159.115	
45.25	-45.0439	
45.5	-72.1143	
45.75	89.6594	
46	-11.5027	
46.25	-159.686	
46.5	65.5444	
46.75	-125.035	
47	-28.8281	
47.25	105.623	
47.5	64.6436	
47.75	-73.0261	
48	-73.0261	
48.25	-42.8247	
48.5	49.1858	
48.75	-122.959	
49	-122.959	
49.25	-150.469	
49.5	75.2344	
49.75	75.2344	
50	128.562	
50.25	38.4741	
50.5	-35.8374	
50.75	-35.8374	
51	167.563	
51.25	175.605	
51.5	42.7039	
51.75	154.127	
52	-45.3625	
52.25	163.619	
52.5	-14.1943	
52.75	97.3389	
53	-38.2544	
53.25	-101.832	
53.5	-167.157	
53.75	-135.11	
54	56.3049	
54.25	18.2593	
54.5	-137.604	
54.75	159.489	
55	-31.8494	
55.25	12.5244	
