Frequency - Plot 0	Amplitude - Plot 0	
42.25	4.50449	
42.5	3.30435	
42.75	4.02753	
43	3.92239	
43.25	3.81357	
43.5	2.98508	
43.75	4.77652	
44	4.67157	
44.25	4.70233	
44.5	5.02478	
44.75	4.07828	
45	4.51532	
45.25	4.13437	
45.5	4.52148	
45.75	3.42841	
46	4.19739	
46.25	4.00424	
46.5	3.91019	
46.75	4.08099	
47	3.57654	
47.25	2.94391	
47.5	3.66852	
47.75	2.86261	
48	4.60962	
48.25	2.79233	
48.5	3.05978	
48.75	3.05978	
49	1.68945	
49.25	2.64767	
49.5	2.64767	
49.75	2.71915	
50	3.12643	
50.25	2.85965	
50.5	0.735046	
50.75	2.78165	
51	2.07968	
51.25	2.12381	
51.5	1.89835	
51.75	0.245331	
52	0.887238	
52.25	0.887238	
52.5	2.88229	
52.75	2.16937	
53	1.96042	
53.25	3.50897	
53.5	2.13403	
53.75	3.12704	
54	3.3317	
54.25	5.05035	
54.5	3.42343	
54.75	4.12106	
55	2.18155	
55.25	3.6553	
55.5	4.28635	
55.75	4.28635	
56	4.96832	
56.25	1.90048	
56.5	2.48984	
56.75	2.23148	
57	0.854706	
57.25	2.37164	
57.5	3.02319	
57.75	3.41205	
58	0.110168	
58.25	0.90506	
58.5	0.753296	
58.75	2.53732	
59	0.840363	
59.25	4.15002	
59.5	4.15002	
59.75	2.06732	
60	1.0607	
60.25	0.349579	
60.5	1.59882	
60.75	1.63858	
61	1.79156	
61.25	1.79156	
61.5	0.822479	
61.75	0.822479	
62	0.365723	
62.25	1.76636	
62.5	3.07211	
62.75	2.1434	
63	1.71909	
63.25	1.08295	
63.5	1.42087	
63.75	2.4111	
64	3.3399	
64.25	1.30276	
64.5	2.79089	
64.75	1.81601	
65	0.815857	
65.25	2.74908	
65.5	1.13431	
65.75	2.0188	
66	2.22174	
66.25	2.12781	
66.5	1.64713	
66.75	2.97818	
67	2.09219	
67.25	2.46484	
67.5	2.46002	
67.75	1.07825	
68	2.63251	
68.25	2.04822	
68.5	3.30783	
68.75	2.68201	
69	3.09448	
69.25	3.67441	
69.5	4.16891	
69.75	1.00299	
70	2.24185	
70.25	4.20267	
70.5	3.01532	
70.75	2.73267	
71	2.52057	
71.25	2.88596	
71.5	3.11743	
71.75	2.73044	
72	1.87677	
72.25	2.49155	
72.5	2.29199	
72.75	2.95547	
73	2.81152	
73.25	3.33313	
73.5	2.38913	
73.75	2.22543	
74	2.90228	
74.25	1.79678	
74.5	1.80911	
74.75	2.30276	
75	3.71805	
75.25	3.0322	
75.5	2.27167	
75.75	2.54257	
76	2.9541	
76.25	2.88403	
76.5	2.60556	
76.75	2.66891	
77	1.85944	
77.25	2.75458	
77.5	3.13629	
77.75	2.64832	
78	2.33762	
78.25	3.20987	
78.5	3.14282	
78.75	1.71106	
79	3.87958	
79.25	3.96088	
79.5	1.45197	
79.75	1.45197	
80	3.62994	
80.25	2.89841	
80.5	2.70871	
80.75	3.02853	
81	2.43176	
81.25	3.85352	
81.5	3.65466	
81.75	2.68442	
82	2.45209	
82.25	3.17755	
82.5	3.52533	
82.75	3.42358	
83	3.24792	
83.25	3.38544	
83.5	4.21265	
83.75	3.68384	
84	3.24814	
84.25	4.17075	
84.5	3.14117	
84.75	3.9859	
85	3.26447	
85.25	2.82388	
85.5	3.85431	
85.75	3.37061	
86	3.52774	
86.25	3.4043	
86.5	3.75961	
86.75	3.10623	
87	4.40894	
87.25	4.01794	
87.5	3.41507	
87.75	4.55646	
88	4.4516	
88.25	4.78589	
88.5	4.16797	
88.75	3.70074	
89	4.52707	
89.25	4.56146	
89.5	4.39752	
89.75	4.04166	
90	4.07504	
90.25	4.28006	
90.5	4.28006	
90.75	4.20178	
91	3.78815	
91.25	4.24646	
91.5	3.91095	
91.75	3.94086	
92	4.14764	
92.25	4.79517	
92.5	4.74493	
92.75	3.57172	
93	4.17792	
93.25	4.26776	
93.5	4.24939	
93.75	4.70148	
94	3.6149	
94.25	3.90503	
94.5	3.465	
94.75	3.43381	
95	4.52209	
95.25	4.93643	
95.5	3.98587	
95.75	3.19205	
96	3.02118	
96.25	4.69778	
96.5	3.19125	
96.75	3.31744	
97	4.83609	
97.25	3.29285	
97.5	3.58508	
97.75	4.94492	
98	4.45633	
98.25	4.56369	
98.5	4.52097	
98.75	4.37488	
99	4.85376	
99.25	4.69974	
99.5	4.80679	
99.75	5.14243	
100	4.90695	
100.25	5.03372	
100.5	4.64969	
100.75	5.24011	
101	0.306091	
