Frequency - Plot 0	Amplitude - Plot 0	
84.25	2.46179	
84.5	1.75122	
84.75	2.3605	
85	2.05832	
85.25	2.52844	
85.5	0.747589	
85.75	0.949066	
86	1.30603	
86.25	1.01096	
86.5	1.48581	
86.75	1.2088	
87	0.227142	
87.25	1.7218	
87.5	1.7218	
87.75	1.01627	
88	0.931152	
88.25	0.791321	
88.5	0.414124	
88.75	1.4111	
89	1.50656	
89.25	1.67145	
89.5	1.08035	
89.75	0.491608	
90	0.981506	
90.25	0.743713	
90.5	0.881348	
90.75	0.960449	
91	1.31839	
91.25	0.286224	
91.5	1.18741	
91.75	0.431915	
92	0.418793	
92.25	0.638794	
92.5	0.949768	
92.75	0.533356	
93	0.267334	
93.25	1.46506	
93.5	1.39267	
93.75	0.853577	
94	1.02591	
94.25	1.02646	
94.5	0.23407	
94.75	0.910065	
95	1.16586	
95.25	1.38669	
95.5	1.00647	
95.75	0.538391	
96	1.34671	
96.25	1.37192	
96.5	1.80035	
96.75	1.12186	
97	1.22406	
97.25	1.27106	
97.5	0.797089	
97.75	0.384216	
98	0.293854	
98.25	0.662659	
98.5	0.299286	
98.75	0.575714	
99	1.03641	
99.25	0.194885	
99.5	0.518005	
99.75	0.48703	
100	0.699738	
100.25	0.737183	
100.5	0.689636	
100.75	0.687103	
101	0.324341	
