Frequency - Plot 0	Amplitude - Plot 0	
72.5	-140.647	
72.75	129.606	
73	-69.0491	
73.25	82.1558	
73.5	121.212	
73.75	126.892	
74	60.3149	
74.25	137.307	
74.5	35.5408	
74.75	38.5181	
75	133.868	
75.25	101.47	
75.5	71.0815	
75.75	50.9216	
76	32.981	
76.25	60.238	
76.5	89.7034	
76.75	121.465	
77	63.9404	
77.25	-161.554	
77.5	74.1248	
77.75	146.195	
78	120.894	
78.25	44.0222	
78.5	50.8228	
78.75	30.3882	
79	117.213	
79.25	39.8254	
79.5	85.6824	
79.75	48.7463	
80	-3.21899	
80.25	13.1836	
80.5	43.4949	
80.75	54.7119	
81	39.7266	
81.25	36.2659	
81.5	20.5334	
81.75	25.3125	
82	18.2703	
82.25	64.0173	
82.5	8.98682	
82.75	25.6311	
83	6.61377	
83.25	11.1951	
83.5	2.84546	
83.75	-23.4229	
84	3.38379	
84.25	-2.20825	
84.5	16.5564	
84.75	32.9919	
85	30.6958	
85.25	-32.135	
85.5	-33.9917	
85.75	30.1355	
86	-24.7083	
86.25	7.92114	
86.5	44.7034	
86.75	84.2761	
87	-6.76758	
87.25	-9.81079	
87.5	-16.5894	
87.75	3.24097	
88	-27.8723	
88.25	-37.0898	
88.5	-29.762	
88.75	-9.67896	
89	29.7949	
89.25	38.9465	
89.5	14.8975	
89.75	42.1436	
90	-5.3064	
90.25	22.9065	
90.5	-31.0693	
90.75	-11.4368	
91	-57.5134	
91.25	8.44849	
91.5	-86.5173	
91.75	-17.8198	
92	-82.9797	
92.25	10.4919	
92.5	0.131836	
92.75	45.7251	
93	-55.4041	
93.25	43.9673	
93.5	21.3135	
93.75	16.2817	
94	-115.719	
94.25	44.231	
94.5	-139.395	
94.75	-62.2705	
95	55.2722	
95.25	20.9729	
95.5	-26.532	
95.75	34.541	
96	-13.0298	
96.25	-27.4768	
96.5	10.1184	
96.75	0.53833	
97	-20.4895	
97.25	-70.9058	
97.5	-11.9751	
97.75	-11.9751	
98	-57.5244	
98.25	47.8674	
98.5	15.7214	
98.75	3.50464	
99	-46.2964	
99.25	-0.802002	
99.5	-60.6116	
99.75	-24.0161	
100	-24.5874	
100.25	-27.6416	
100.5	-47.4939	
100.75	28.3667	
101	167.256	
