Frequency - Plot 0	Amplitude - Plot 0	
1	2.27429	
1.25	2.27429	
1.5	2.87872	
1.75	3.00659	
2	3.00659	
2.25	3.00659	
2.5	3.00659	
2.75	3.11493	
3	3.19827	
3.25	3.19827	
3.5	3.22253	
3.75	3.24731	
4	3.24731	
4.25	3.24005	
4.5	3.29929	
4.75	3.41156	
5	3.41156	
5.25	3.41156	
5.5	3.60883	
5.75	3.88022	
6	3.96356	
6.25	3.96356	
6.5	4.18008	
6.75	4.29984	
7	4.51639	
7.25	4.55954	
7.5	4.55954	
7.75	4.75934	
8	4.75934	
8.25	4.9743	
8.5	4.9743	
8.75	4.9743	
9	5.22339	
9.25	5.45734	
9.5	5.48611	
9.75	5.48611	
10	5.6821	
10.25	5.6821	
10.5	5.89136	
10.75	5.96747	
11	6.17328	
11.25	6.31808	
11.5	6.42871	
11.75	6.4949	
12	6.39832	
12.25	6.56772	
12.5	6.43954	
12.75	6.38501	
13	6.38501	
13.25	6.38501	
13.5	6.42105	
13.75	6.42105	
14	6.42105	
14.25	6.9032	
14.5	6.9032	
14.75	6.78571	
15	7.35004	
15.25	7.57034	
15.5	7.42245	
15.75	7.37521	
16	7.37521	
16.25	7.32782	
16.5	7.01895	
16.75	6.82639	
17	6.82639	
17.25	6.74081	
17.5	7.03479	
17.75	7.03479	
18	6.95538	
18.25	7.12897	
18.5	6.80038	
18.75	6.62552	
19	6.44363	
19.25	6.44363	
19.5	6.03378	
19.75	6.07043	
20	6.16653	
20.25	6.2254	
20.5	6.19986	
20.75	5.98584	
21	5.98584	
21.25	5.72171	
21.5	5.85541	
21.75	5.04126	
22	5.4856	
22.25	5.44968	
22.5	4.78241	
22.75	5.27682	
23	5.04639	
23.25	5.04639	
23.5	4.87796	
23.75	4.77228	
24	4.26013	
24.25	4.48425	
24.5	4.48425	
24.75	4.48425	
25	4.46484	
25.25	4.56134	
25.5	4.55463	
25.75	4.44263	
26	4.44263	
26.25	4.2171	
26.5	4.2171	
26.75	3.62128	
27	3.62128	
27.25	3.49234	
27.5	3.73203	
27.75	3.73203	
28	4.10742	
28.25	4.75302	
28.5	4.18338	
28.75	4.3302	
29	3.98569	
29.25	4.12842	
29.5	4.5174	
29.75	3.77393	
30	3.59579	
30.25	3.77927	
30.5	3.65369	
30.75	3.65369	
31	3.55307	
31.25	3.18967	
31.5	3.18967	
31.75	3.15366	
32	3.12167	
32.25	2.84152	
32.5	3.2803	
32.75	3.13824	
33	2.73993	
33.25	2.73993	
33.5	1.84564	
33.75	3.04404	
34	2.3949	
34.25	1.97955	
34.5	2.71573	
34.75	1.44086	
35	2.07773	
35.25	2.15845	
35.5	2.19858	
35.75	2.19858	
36	2.07086	
36.25	1.46844	
36.5	1.98962	
36.75	2.4053	
37	2.4053	
37.25	0.760895	
37.5	2.21866	
37.75	1.8364	
38	1.16138	
38.25	1.64496	
38.5	1.63086	
38.75	2.40576	
39	1.9617	
39.25	1.0303	
39.5	1.4592	
39.75	1.53912	
40	1.50284	
40.25	1.49698	
40.5	1.49698	
40.75	0.707092	
41	1.29077	
41.25	1.45145	
41.5	1.45145	
41.75	1.53152	
42	1.80807	
42.25	0.73468	
42.5	1.7663	
42.75	0.935852	
43	0.508728	
43.25	0.508728	
43.5	0.957031	
43.75	1.49872	
44	1.5004	
44.25	0.98645	
44.5	1.30023	
44.75	0.460999	
45	0.786621	
45.25	0.797791	
45.5	1.13089	
45.75	1.13345	
46	0.725311	
46.25	1.17194	
46.5	1.33643	
46.75	2.90387	
47	2.87225	
47.25	0.96991	
47.5	1.96704	
47.75	2.75415	
48	2.52716	
48.25	2.99649	
48.5	2.99649	
48.75	2.85492	
49	3.13248	
49.25	2.21033	
49.5	2.60858	
49.75	3.73441	
50	3.73441	
50.25	2.39301	
50.5	2.39301	
50.75	2.12723	
51	2.12723	
51.25	2.98782	
51.5	1.0593	
51.75	1.63211	
52	4.21362	
52.25	3.23434	
52.5	2.34909	
52.75	2.84369	
53	3.75284	
53.25	4.20883	
53.5	2.22559	
53.75	1.51324	
54	4.38007	
54.25	2.25775	
54.5	3.06113	
54.75	2.93829	
55	3.97412	
55.25	2.98691	
55.5	2.65604	
55.75	3.92462	
56	0.7229	
56.25	1.60724	
56.5	1.60724	
56.75	2.4325	
57	1.65143	
57.25	0.879517	
57.5	2.79706	
57.75	3.57919	
58	2.02402	
58.25	0.441925	
58.5	1.07245	
58.75	1.17307	
59	1.17307	
59.25	1.5321	
59.5	2.23746	
59.75	0.570465	
60	1.26285	
60.25	0.730133	
60.5	0.730133	
60.75	0.0832214	
61	1.28702	
61.25	2.01627	
61.5	0.187958	
61.75	1.15475	
62	0.85788	
62.25	1.93024	
62.5	0.890961	
62.75	0.224762	
63	0.463196	
63.25	1.7738	
63.5	1.12119	
63.75	1.94168	
64	1.68423	
64.25	3.24326	
64.5	3.33792	
64.75	3.37582	
65	0.469116	
65.25	0.786774	
65.5	0.954529	
65.75	0.894226	
66	1.30765	
66.25	1.37521	
66.5	0.939789	
66.75	1.95477	
67	1.5401	
67.25	0.584839	
67.5	2.10629	
67.75	1.93393	
68	1.27228	
68.25	2.13663	
68.5	0.377991	
68.75	1.93634	
69	0.832245	
69.25	1.83868	
69.5	0.720551	
69.75	1.04849	
70	0.682648	
70.25	1.12973	
70.5	0.853088	
70.75	1.24808	
71	1.14801	
71.25	1.56409	
71.5	1.97745	
71.75	0.559021	
72	1.70074	
72.25	0.752014	
72.5	2.26205	
72.75	2.44247	
73	2.34824	
73.25	2.39484	
73.5	0.856445	
73.75	0.645416	
74	1.27084	
74.25	1.81833	
74.5	0.494385	
74.75	2.38089	
75	2.39246	
75.25	2.22186	
75.5	0.92099	
75.75	1.80396	
76	1.91275	
76.25	1.13541	
76.5	1.77679	
76.75	1.23917	
77	1.36115	
77.25	1.52542	
77.5	2.35925	
77.75	0.5383	
78	1.57877	
78.25	0.770477	
78.5	2.70911	
78.75	2.55789	
79	1.87207	
79.25	2.18384	
79.5	1.59201	
79.75	2.42172	
80	2.25275	
80.25	2.54977	
80.5	2.39246	
80.75	1.4263	
81	1.211	
81.25	1.70889	
81.5	1.78598	
81.75	1.87115	
82	1.44293	
82.25	2.24753	
82.5	1.9693	
82.75	2.25708	
83	1.85129	
83.25	1.54959	
83.5	1.94067	
83.75	1.96283	
84	2.06137	
84.25	1.32672	
84.5	2.46225	
84.75	2.78763	
85	1.40234	
85.25	1.97333	
85.5	1.61221	
85.75	1.40842	
86	1.53711	
86.25	1.06601	
86.5	0.944794	
86.75	0.944794	
87	0.115601	
87.25	2.08554	
87.5	1.8154	
87.75	2.55206	
88	1.5867	
88.25	1.43423	
88.5	0.442139	
88.75	2.14801	
89	1.88614	
89.25	1.43427	
89.5	1.7883	
89.75	1.53067	
90	2.03409	
90.25	1.43683	
90.5	1.12613	
90.75	1.30722	
91	1.47424	
91.25	2.03598	
91.5	1.03238	
91.75	1.035	
92	2.48566	
92.25	0.985931	
92.5	2.07867	
92.75	0.971832	
93	0.677704	
93.25	1.31183	
93.5	1.65482	
93.75	2.19391	
94	0.645996	
94.25	0.849304	
94.5	1.90674	
94.75	2.51862	
95	2.30225	
95.25	2.53595	
95.5	1.41049	
95.75	2.39542	
96	0.961761	
96.25	2.06387	
96.5	2.46527	
96.75	1.00037	
97	1.1864	
97.25	2.0419	
97.5	1.42923	
97.75	1.99774	
98	2.21158	
98.25	2.20654	
98.5	1.55746	
98.75	2.19653	
99	1.81964	
99.25	1.85608	
99.5	1.89319	
99.75	1.68491	
100	1.82379	
100.25	1.69479	
100.5	1.63403	
100.75	1.60947	
101	0.360901	
