Frequency - Plot 0	Amplitude - Plot 0	
1	8.9791	
1.25	8.9791	
1.5	9.92337	
1.75	9.92337	
2	9.92337	
2.25	9.96133	
2.5	9.96133	
2.75	10.0535	
3	10.0535	
3.25	10.1076	
3.5	10.1596	
3.75	10.1596	
4	10.1346	
4.25	10.1346	
4.5	10.1628	
4.75	10.1628	
5	10.1628	
5.25	10.1628	
5.5	10.2442	
5.75	10.2442	
6	10.2231	
6.25	10.1963	
6.5	10.2205	
6.75	10.2205	
7	9.8425	
7.25	9.8425	
7.5	9.77658	
7.75	9.77658	
8	10.2155	
8.25	10.1919	
8.5	10.2818	
8.75	10.2818	
9	10.088	
9.25	10.1403	
9.5	10.1403	
9.75	10.1129	
10	10.2382	
10.25	10.199	
10.5	10.2349	
10.75	10.1889	
11	10.2223	
11.25	9.94769	
11.5	9.97513	
11.75	10.4702	
12	10.4702	
12.25	10.557	
12.5	10.557	
12.75	10.5494	
13	10.7241	
13.25	10.7241	
13.5	10.675	
13.75	10.8033	
14	11.0005	
14.25	11.0005	
14.5	11.0515	
14.75	10.5873	
15	10.5636	
15.25	10.8957	
15.5	10.8957	
15.75	11.2686	
16	11.3847	
16.25	11.3847	
16.5	11.4998	
16.75	11.812	
17	11.6322	
17.25	11.5798	
17.5	11.9908	
17.75	11.9626	
18	12.1739	
18.25	12.1739	
18.5	12.3086	
18.75	12.5954	
19	12.5954	
19.25	12.8635	
19.5	12.2338	
19.75	11.7721	
20	12.1178	
20.25	12.1178	
20.5	11.8814	
20.75	11.9308	
21	11.9308	
21.25	11.3665	
21.5	11.1523	
21.75	10.27	
22	10.0857	
22.25	10.5365	
22.5	10.3029	
22.75	10.3278	
23	9.78845	
23.25	8.85184	
23.5	8.56128	
23.75	8.56128	
24	8.56128	
24.25	8.41385	
24.5	7.77319	
24.75	6.66327	
25	6.91696	
25.25	5.83191	
25.5	5.84732	
25.75	6.05084	
26	5.30948	
26.25	4.86285	
26.5	4.4989	
26.75	4.47305	
27	4.47305	
27.25	4.57166	
27.5	3.74316	
27.75	3.50562	
28	3.06271	
28.25	3.06271	
28.5	3.06271	
28.75	3.18863	
29	2.49435	
29.25	2.41501	
29.5	2.7128	
29.75	2.27234	
30	1.91763	
30.25	1.63882	
30.5	1.63882	
30.75	1.3075	
31	1.3075	
31.25	1.82486	
31.5	1.51166	
31.75	2.00174	
32	2.37503	
32.25	2.31638	
32.5	2.46436	
32.75	2.46436	
33	3.85794	
33.25	3.88068	
33.5	4.13165	
33.75	4.13165	
34	3.6127	
34.25	4.13959	
34.5	4.13959	
34.75	4.21725	
35	2.59375	
35.25	3.54797	
35.5	3.19339	
35.75	3.08316	
36	3.29517	
36.25	3.15573	
36.5	3.6066	
36.75	4.84326	
37	4.84326	
37.25	3.2236	
37.5	3.31708	
37.75	3.53015	
38	4.01517	
38.25	4.01517	
38.5	4.41602	
38.75	3.99313	
39	4.38754	
39.25	2.86511	
39.5	4.02805	
39.75	3.91504	
40	4.11356	
40.25	4.11356	
40.5	3.76169	
40.75	3.32092	
41	3.65982	
41.25	3.65982	
41.5	3.82745	
41.75	2.64969	
42	2.64969	
42.25	3.81616	
42.5	2.11932	
42.75	2.80313	
43	2.80313	
43.25	3.18243	
43.5	3.58655	
43.75	1.56305	
44	2.64117	
44.25	1.5033	
44.5	2.44287	
44.75	2.41422	
45	2.41422	
45.25	0.862213	
45.5	1.62036	
45.75	3.18219	
46	2.10852	
46.25	1.22699	
46.5	2.62558	
46.75	2.35242	
47	2.46976	
47.25	2.23865	
47.5	1.79019	
47.75	3.89767	
48	3.53311	
48.25	3.53311	
48.5	1.77176	
48.75	2.79266	
49	2.03427	
49.25	3.09375	
49.5	1.9245	
49.75	0.756256	
50	1.90057	
50.25	2.10889	
50.5	2.77853	
50.75	0.712189	
51	3.40417	
51.25	3.40417	
51.5	4.31931	
51.75	1.07983	
52	1.07983	
52.25	2.97128	
52.5	2.90079	
52.75	4.56995	
53	3.54776	
53.25	1.25308	
53.5	1.05295	
53.75	1.30652	
54	3.20874	
54.25	3.39981	
54.5	4.05145	
54.75	3.56021	
55	3.9032	
55.25	1.08136	
55.5	2.34052	
55.75	2.34052	
56	1.9823	
56.25	0.60141	
56.5	0.932556	
56.75	0.670532	
57	1.17981	
57.25	3.17612	
57.5	1.98322	
57.75	3.76572	
58	1.03055	
58.25	2.32919	
58.5	2.04156	
58.75	1.34869	
59	2.42374	
59.25	2.34705	
59.5	1.75119	
59.75	2.6008	
60	2.94656	
60.25	1.69131	
60.5	1.43738	
60.75	2.07425	
61	1.87262	
61.25	2.39285	
61.5	2.8511	
61.75	2.40237	
62	1.86469	
62.25	2.36935	
62.5	1.37439	
62.75	1.58804	
63	2.99844	
63.25	0.884888	
63.5	3.25952	
63.75	1.94562	
64	2.72998	
64.25	2.05368	
64.5	2.68265	
64.75	2.98318	
65	2.07458	
65.25	2.58118	
65.5	2.37854	
65.75	2.4617	
66	2.69553	
66.25	2.69553	
66.5	2.73993	
66.75	3.07874	
67	2.43939	
67.25	2.30585	
67.5	4.11606	
67.75	3.18585	
68	1.06277	
68.25	2.0809	
68.5	2.2341	
68.75	2.92938	
69	4.43936	
69.25	2.95099	
69.5	3.61893	
69.75	2.08926	
70	3.06024	
70.25	2.67224	
70.5	3.52383	
70.75	2.03247	
71	5.07281	
71.25	3.15305	
71.5	2.66019	
71.75	3.29672	
72	4.31189	
72.25	3.19238	
72.5	2.59027	
72.75	3.99908	
73	3.40952	
73.25	2.84689	
73.5	2.80566	
73.75	3.60742	
74	3.33923	
74.25	3.3916	
74.5	3.47745	
74.75	1.90329	
75	3.68427	
75.25	3.55341	
75.5	2.32257	
75.75	4.19485	
76	3.45258	
76.25	3.51831	
76.5	2.84912	
76.75	4.134	
77	3.40607	
77.25	2.98575	
77.5	4.82742	
77.75	2.9852	
78	4.07495	
78.25	3.53738	
78.5	2.7272	
78.75	3.51993	
79	3.16995	
79.25	4.03601	
79.5	3.17563	
79.75	4.26233	
80	4.38049	
80.25	4.56375	
80.5	3.06897	
80.75	3.55118	
81	3.69464	
81.25	4.20215	
81.5	3.82458	
81.75	4.08728	
82	3.68903	
82.25	3.12524	
82.5	3.65506	
82.75	3.46527	
83	3.70645	
83.25	3.58295	
83.5	3.33792	
83.75	3.9621	
84	3.02194	
84.25	3.76981	
84.5	3.29083	
84.75	4.50775	
85	4.77423	
85.25	5.22244	
85.5	3.40094	
85.75	4.41452	
86	4.34067	
86.25	4.3764	
86.5	3.22662	
86.75	4.56552	
87	2.73853	
87.25	2.73019	
87.5	3.96729	
87.75	4.27219	
88	4.7868	
88.25	4.09778	
88.5	4.50909	
88.75	4.61307	
89	4.61115	
89.25	4.45764	
89.5	4.33054	
89.75	3.90085	
90	4.3132	
90.25	4.07648	
90.5	4.26801	
90.75	4.57483	
91	3.97012	
91.25	3.85843	
91.5	3.84814	
91.75	3.69727	
92	4.33896	
92.25	3.80664	
92.5	4.68954	
92.75	3.53629	
93	4.23495	
93.25	3.5325	
93.5	3.2713	
93.75	4.3746	
94	5.29733	
94.25	4.06998	
94.5	4.12766	
94.75	5.23358	
95	5.50266	
95.25	5.18564	
95.5	4.54611	
95.75	3.95859	
96	5.49271	
96.25	4.48267	
96.5	3.79825	
96.75	5.17136	
97	5.4447	
97.25	4.69025	
97.5	5.18958	
97.75	4.72504	
98	5.4212	
98.25	5.61862	
98.5	5.5239	
98.75	4.97495	
99	5.43225	
99.25	5.03265	
99.5	5.36893	
99.75	5.29623	
100	5.19965	
100.25	5.84964	
100.5	5.49405	
100.75	5.28427	
101	0.181915	
