Frequency - Plot 0	Amplitude - Plot 0	
24.5	-98.866	
24.75	-100.679	
25	-100.679	
25.25	-100.679	
25.5	-104.645	
25.75	-104.645	
26	-106.106	
26.25	-106.106	
26.5	-106.106	
26.75	-106.084	
27	-106.304	
27.25	-106.304	
27.5	-106.051	
27.75	-106.095	
28	-107.238	
28.25	-104.996	
28.5	-110.49	
28.75	-111.643	
29	-106.6	
29.25	-108.314	
29.5	-116.06	
29.75	-110.709	
30	-109.16	
30.25	-110.358	
30.5	-106.392	
30.75	-114.412	
31	-112.676	
31.25	-113.851	
31.5	-111.852	
31.75	-120.718	
32	-117.081	
32.25	-118.51	
32.5	-116.049	
32.75	-116.049	
33	-116.642	
33.25	-120.959	
33.5	-120.959	
33.75	-123.267	
34	-125.288	
34.25	-131.891	
34.5	-129.781	
34.75	-125.057	
35	-138.131	
35.25	-129.045	
35.5	-126.914	
35.75	-128.287	
36	-121.157	
36.25	-136.747	
36.5	-136.747	
36.75	-138.68	
37	-135.286	
37.25	-133.473	
37.5	-122.772	
37.75	-142.657	
38	-128.507	
38.25	-135.945	
38.5	-136.802	
38.75	-136.802	
39	-145.052	
39.25	-130.353	
39.5	-152.314	
39.75	-137.417	
40	-135.879	
40.25	-132.242	
40.5	-124.266	
40.75	-150.084	
41	-150.084	
41.25	-149.458	
41.5	-153.567	
41.75	-133.33	
42	-133.33	
42.25	-151.545	
42.5	-132.144	
42.75	-138.911	
43	-130.012	
43.25	-156.335	
43.5	-162.081	
43.75	-121.102	
44	-121.102	
44.25	-107.292	
44.5	-66.6431	
44.75	161.389	
45	161.389	
45.25	-155.27	
45.5	-122.223	
45.75	27.9053	
46	27.9053	
46.25	-145.239	
46.5	-19.4238	
46.75	92.2192	
47	154.061	
47.25	-144.855	
47.5	81.5845	
47.75	-68.5986	
48	113.368	
48.25	170.925	
48.5	-136.703	
48.75	-45.78	
49	126.068	
49.25	147.48	
49.5	120.663	
49.75	43.0115	
50	37.9578	
50.25	49.845	
50.5	-140.559	
50.75	20.1379	
51	84.6826	
51.25	-107.512	
51.5	126.606	
51.75	-38.8367	
52	-34.3982	
52.25	103.271	
52.5	117.147	
52.75	161.708	
53	161.708	
53.25	-152.161	
53.5	10.5688	
53.75	-11.8872	
54	8.63525	
54.25	11.7224	
54.5	32.157	
54.75	89.0662	
55	89.0662	
55.25	171.508	
55.5	-53.9539	
55.75	-93.5046	
56	-36.7053	
56.25	162.982	
56.5	6.60278	
56.75	35.2551	
57	35.2551	
57.25	157.094	
57.5	-76.7505	
57.75	-76.7505	
58	62.3254	
58.25	149.084	
58.5	11.7334	
58.75	1.06567	
59	-27.1143	
59.25	66.4893	
59.5	-3.84521	
59.75	11.0193	
60	57.7881	
60.25	77.3218	
60.5	127.266	
60.75	49.0869	
61	-66.676	
61.25	41.5283	
61.5	-68.335	
61.75	32.3877	
62	37.793	
62.25	61.073	
62.5	-6.9873	
62.75	159.181	
63	129.397	
63.25	62.3145	
63.5	-35.1672	
63.75	-19.9292	
64	-11.3818	
64.25	-8.78906	
64.5	68.8733	
64.75	-18.3801	
65	-19.325	
65.25	26.9714	
65.5	-178.297	
65.75	-33.4534	
66	66.1597	
66.25	-137.472	
66.5	-175.902	
66.75	85.3638	
67	-50.9875	
67.25	-25.3015	
67.5	-151.534	
67.75	1.95557	
68	22.0386	
68.25	103.579	
68.5	25.8179	
68.75	-24.9829	
69	0.230713	
69.25	22.0276	
69.5	25.1257	
69.75	18.6218	
70	-2.85645	
70.25	-2.85645	
70.5	11.4368	
70.75	16.4905	
71	7.04224	
71.25	-6.8335	
71.5	11.0632	
71.75	-13.5461	
72	7.65747	
72.25	10.7666	
72.5	-30.2344	
72.75	-28.0591	
73	12.4915	
73.25	88.2532	
73.5	-3.80127	
73.75	-2.15332	
74	-2.15332	
74.25	-6.24023	
74.5	-4.5813	
74.75	1.66992	
75	-10.8325	
75.25	-13.689	
75.5	-13.689	
75.75	1.48315	
76	18.4351	
76.25	24.2249	
76.5	-18.3911	
76.75	-2.7356	
77	14.9194	
77.25	-16.5564	
77.5	18.9185	
77.75	14.9304	
78	22.3792	
78.25	14.3372	
78.5	22.4451	
78.75	1.86768	
79	-4.04297	
79.25	18.2153	
79.5	52.229	
79.75	-11.3928	
80	33.0579	
80.25	27.5098	
80.5	-44.9231	
80.75	-19.0393	
81	-19.6985	
81.25	-12.3047	
81.5	-20.105	
81.75	1.90063	
82	-20.5774	
82.25	-10.7666	
82.5	-18.8635	
82.75	-13.1506	
83	-13.1506	
83.25	-11.7004	
83.5	-18.446	
83.75	-10.6238	
84	17.655	
84.25	-7.3938	
84.5	-27.2131	
84.75	-10.7886	
85	18.1165	
85.25	11.6785	
85.5	-17.9187	
85.75	-13.2715	
86	-22.0056	
86.25	-21.3904	
86.5	25.4553	
86.75	-36.5955	
87	-22.8625	
87.25	-9.32739	
87.5	-30.6299	
87.75	4.97681	
88	14.2383	
88.25	-18.6438	
88.5	-47.8674	
88.75	-39.2432	
89	-6.70166	
89.25	-16.7981	
89.5	-6.00952	
89.75	-14.8645	
90	13.623	
90.25	-13.2605	
90.5	-10.3052	
90.75	0.274658	
91	-2.64771	
91.25	-19.7314	
91.5	7.06421	
91.75	-5.9436	
92	-16.853	
92.25	7.14111	
92.5	-8.20679	
92.75	5.67993	
93	-18.7537	
93.25	12.3157	
93.5	-38.2214	
93.75	22.0056	
94	14.9744	
94.25	9.11865	
94.5	18.8416	
94.75	-8.98682	
95	-0.648193	
95.25	-7.53662	
95.5	-29.2896	
95.75	-6.64673	
96	33.8049	
96.25	-27.3779	
96.5	-12.9749	
96.75	7.05322	
97	18.468	
97.25	-1.47217	
97.5	-16.9629	
97.75	-18.2373	
98	-17.8638	
98.25	-5.46021	
98.5	-0.74707	
98.75	-7.37183	
99	2.07642	
99.25	-2.31812	
99.5	-2.0874	
99.75	-9.82178	
100	-2.83447	
100.25	4.38354	
100.5	-1.27441	
100.75	7.4707	
101	33.8159	
