Frequency - Plot 0	Amplitude - Plot 0	
41	3.24866	
41.25	2.44659	
41.5	2.87259	
41.75	2.10995	
42	2.16867	
42.25	2.05557	
42.5	2.24747	
42.75	2.92227	
43	2.96243	
43.25	2.61887	
43.5	1.36597	
43.75	2.37796	
44	2.72058	
44.25	3.58081	
44.5	0.984894	
44.75	1.11362	
45	1.73206	
45.25	1.65082	
45.5	1.14511	
45.75	1.79062	
46	0.907745	
46.25	0.61322	
46.5	1.68704	
46.75	0.758759	
47	0.532257	
47.25	0.851593	
47.5	0.726318	
47.75	1.24118	
48	1.19443	
48.25	0.922333	
48.5	0.28302	
48.75	0.578705	
49	0.64209	
49.25	0.396515	
49.5	0.261261	
49.75	0.199158	
50	0.335236	
50.25	1.02081	
50.5	0.792023	
50.75	1.13861	
51	0.852753	
51.25	0.338593	
51.5	0.794159	
51.75	1.30411	
52	0.561127	
52.25	1.01529	
52.5	0.401672	
52.75	1.04422	
53	1.64987	
53.25	2.33658	
53.5	0.473145	
53.75	0.865723	
54	1.14017	
54.25	3.29169	
54.5	4.79593	
54.75	4.71286	
55	5.16998	
55.25	2.81027	
55.5	4.92456	
55.75	3.75687	
56	3.11169	
56.25	4.31177	
56.5	1.80042	
56.75	1.80042	
57	1.9809	
57.25	1.00635	
57.5	2.32053	
57.75	2.0217	
58	1.16788	
58.25	2.20038	
58.5	1.0896	
58.75	3.60748	
59	3.35254	
59.25	5.18103	
59.5	2.37991	
59.75	0.774048	
60	1.54758	
60.25	2.19894	
60.5	1.93509	
60.75	2.18353	
61	1.58261	
61.25	2.2655	
61.5	4.4682	
61.75	0.556763	
62	1.38992	
62.25	2.41455	
62.5	2.09937	
62.75	1.23151	
63	1.73016	
63.25	1.65329	
63.5	2.22498	
63.75	1.60098	
64	2.16409	
64.25	1.63696	
64.5	1.78275	
64.75	1.78275	
65	2.92563	
65.25	4.07907	
65.5	2.14828	
65.75	1.92953	
66	5.05994	
66.25	2.00186	
66.5	5.65836	
66.75	2.95679	
67	1.0307	
67.25	2.17358	
67.5	3.05902	
67.75	2.82681	
68	2.56512	
68.25	2.58701	
68.5	2.92273	
68.75	2.37903	
69	3.35684	
69.25	0.819	
69.5	1.73978	
69.75	1.73978	
70	3.36514	
70.25	1.92792	
70.5	2.99982	
70.75	1.55582	
71	2.63715	
71.25	3.15707	
71.5	2.22897	
71.75	1.04993	
72	2.17664	
72.25	1.74203	
72.5	2.11871	
72.75	2.95724	
73	2.19708	
73.25	2.33298	
73.5	3.16901	
73.75	3.17947	
74	2.55521	
74.25	1.52347	
74.5	2.08511	
74.75	2.61938	
75	2.76935	
75.25	2.25845	
75.5	2.71143	
75.75	1.89297	
76	3.26041	
76.25	2.63174	
76.5	3.31903	
76.75	2.9693	
77	1.76208	
77.25	2.76904	
77.5	3.10248	
77.75	2.52072	
78	1.09052	
78.25	1.15521	
78.5	2.7912	
78.75	1.33377	
79	2.84409	
79.25	3.86581	
79.5	3.95349	
79.75	2.20883	
80	1.43613	
80.25	2.2269	
80.5	2.49057	
80.75	3.92804	
81	1.50977	
81.25	2.56866	
81.5	2.60825	
81.75	2.63687	
82	3.01398	
82.25	2.15381	
82.5	3.18576	
82.75	2.68384	
83	2.44888	
83.25	2.02383	
83.5	2.25235	
83.75	2.05194	
84	2.33807	
84.25	2.67255	
84.5	1.85583	
84.75	2.40628	
85	2.62079	
85.25	2.62079	
85.5	2.78568	
85.75	2.84351	
86	2.02792	
86.25	2.21872	
86.5	3.44904	
86.75	2.17438	
87	3.47174	
87.25	3.39145	
87.5	1.94647	
87.75	2.1525	
88	3.32501	
88.25	3.75125	
88.5	2.55093	
88.75	3.04718	
89	3.32294	
89.25	3.33868	
89.5	2.42874	
89.75	3.43005	
90	2.90384	
90.25	3.33401	
90.5	2.94934	
90.75	3.15005	
91	2.6113	
91.25	3.4288	
91.5	3.03528	
91.75	3.41183	
92	3.91104	
92.25	2.90244	
92.5	2.79788	
92.75	3.1055	
93	3.03424	
93.25	3.017	
93.5	4.23254	
93.75	1.77142	
94	2.50345	
94.25	3.70758	
94.5	2.3183	
94.75	2.67691	
95	3.01755	
95.25	3.96387	
95.5	3.19577	
95.75	3.52933	
96	2.18341	
96.25	3.25717	
96.5	3.5824	
96.75	3.59	
97	3.0351	
97.25	2.121	
97.5	3.70056	
97.75	3.4386	
98	2.97931	
98.25	2.68066	
98.5	2.65988	
98.75	3.26743	
99	2.99625	
99.25	3.00061	
99.5	3.10931	
99.75	2.52121	
100	3.08246	
100.25	3.02374	
100.5	3.2872	
100.75	3.62027	
101	0.438477	
