Frequency - Plot 0	Amplitude - Plot 0	
1	-33.6951	
1.25	-23.7305	
1.5	-25.752	
1.75	-27.3999	
2	-27.3999	
2.25	-27.3999	
2.5	-27.4768	
2.75	-26.5979	
3	-26.5979	
3.25	-26.2903	
3.5	-26.3782	
3.75	-26.3782	
4	-26.8835	
4.25	-27.4329	
4.5	-27.4329	
4.75	-28.2239	
5	-28.2239	
5.25	-28.3447	
5.5	-28.927	
5.75	-28.927	
6	-28.905	
6.25	-29.3005	
6.5	-29.696	
6.75	-29.8389	
7	-29.8389	
7.25	-30.6189	
7.5	-31.3879	
7.75	-31.3879	
8	-31.2671	
8.25	-32.6733	
8.5	-32.6733	
8.75	-33.3984	
9	-33.6731	
9.25	-33.9368	
9.5	-34.6948	
9.75	-34.9805	
10	-34.9805	
10.25	-34.9036	
10.5	-36.3098	
10.75	-36.6724	
11	-36.6724	
11.25	-37.6721	
11.5	-37.6721	
11.75	-38.0786	
12	-39.1992	
12.25	-39.1992	
12.5	-40.4187	
12.75	-40.6055	
13	-40.4187	
13.25	-39.6277	
13.5	-42.6709	
13.75	-42.4512	
14	-42.4512	
14.25	-44.2859	
14.5	-45.022	
14.75	-46.3184	
15	-46.2305	
15.25	-45.6702	
15.5	-45.9119	
15.75	-45.9119	
16	-45.9119	
16.25	-46.8347	
16.5	-46.7688	
16.75	-48.6914	
17	-50.9766	
17.25	-49.4385	
17.5	-49.1089	
17.75	-49.801	
18	-50.1746	
18.25	-49.2737	
18.5	-51.9324	
18.75	-51.9324	
19	-52.7563	
19.25	-56.0193	
19.5	-55.5798	
19.75	-55.5798	
20	-54.4592	
20.25	-54.4592	
20.5	-54.4592	
20.75	-58.3813	
21	-59.0735	
21.25	-60.9082	
21.5	-62.0068	
21.75	-66.731	
22	-74.4983	
22.25	-75.8606	
22.5	-75.8606	
22.75	-76.9812	
23	-75.6189	
23.25	-78.5632	
23.5	-78.5632	
23.75	-79.9695	
24	-84.2981	
24.25	-81.7932	
24.5	-81.2988	
24.75	-83.573	
25	-89.9121	
25.25	-89.9121	
25.5	-90.2527	
25.75	-95.8228	
26	-95.3613	
26.25	-95.3613	
26.5	-94.9768	
26.75	-96.4709	
27	-92.406	
27.25	-99.0088	
27.5	-97.3279	
27.75	-99.3823	
28	-99.3823	
28.25	-98.9978	
28.5	-97.5696	
28.75	-97.0862	
29	-100.756	
29.25	-99.5801	
29.5	-94.7461	
29.75	-102.909	
30	-102.909	
30.25	-98.1079	
30.5	-99.7229	
30.75	-95.7788	
31	-98.5913	
31.25	-97.5037	
31.5	-96.2842	
31.75	-94.4495	
32	-100.437	
32.25	-99.2505	
32.5	-98.7012	
32.75	-98.7012	
33	-98.3606	
33.25	-97.5256	
33.5	-97.5256	
33.75	-93.8342	
34	-103.766	
34.25	-104.304	
34.5	-101.393	
34.75	-101.393	
35	-108.798	
35.25	-112.906	
35.5	-113.434	
35.75	-113.434	
36	-121.575	
36.25	-116.565	
36.5	-116.785	
36.75	-127.408	
37	-124.069	
37.25	-126.749	
37.5	-131.375	
37.75	-128.881	
38	-133.506	
38.25	-134.176	
38.5	-139.153	
38.75	-138.933	
39	-142.723	
39.25	-142.251	
39.5	-142.251	
39.75	-141.086	
40	-140.262	
40.25	-151.82	
40.5	-147.338	
40.75	-145.184	
41	-145.184	
41.25	-159.225	
41.5	-129.957	
41.75	-148.107	
42	-133.682	
42.25	-135.461	
42.5	-148.777	
42.75	-131.012	
43	-131.012	
43.25	-145.69	
43.5	-145.69	
43.75	-146.887	
44	-159.928	
44.25	-159.928	
44.5	159.708	
44.75	159.708	
45	166.97	
45.25	-146.129	
45.5	-146.129	
45.75	-100.986	
46	136.307	
46.25	-142.745	
46.5	-142.745	
46.75	-142.745	
47	-162.927	
47.25	-162.927	
47.5	-133.89	
47.75	-143.427	
48	-70.5872	
48.25	-131.649	
48.5	127.683	
48.75	-158.829	
49	117.806	
49.25	92.6697	
49.5	-134.659	
49.75	-142.306	
50	17.699	
50.25	17.699	
50.5	-116.104	
50.75	-170.134	
51	155.182	
51.25	45.3735	
51.5	-36.2109	
51.75	-148.392	
52	-152.369	
52.25	-83.4521	
52.5	-150.436	
52.75	-33.9148	
53	-60.9082	
53.25	79.1345	
53.5	172.222	
53.75	-87.1545	
54	-99.1406	
54.25	-65.5884	
54.5	124.816	
54.75	81.2329	
55	-111.522	
55.25	41.2097	
55.5	-83.1665	
55.75	-63.8525	
56	-72.6636	
56.25	-72.6636	
56.5	49.7681	
56.75	102.469	
57	102.469	
57.25	-105.985	
57.5	-133.583	
57.75	-163.499	
58	86.4954	
58.25	145.404	
58.5	-86.6602	
58.75	29.9927	
59	157.137	
59.25	-123.486	
59.5	37.1118	
59.75	48.8782	
60	-52.5806	
60.25	76.7395	
60.5	-28.136	
60.75	-110.094	
61	-20.094	
61.25	-20.094	
61.5	-60.5237	
