Frequency - Plot 0	Amplitude - Plot 0	
44.25	4.92188	
44.5	3.44672	
44.75	3.22922	
45	2.98489	
45.25	2.98489	
45.5	2.74097	
45.75	2.0271	
46	3.67712	
46.25	3.67712	
46.5	2.87695	
46.75	2.87695	
47	3.52597	
47.25	3.4212	
47.5	4.3544	
47.75	4.3544	
48	3.92941	
48.25	2.91452	
48.5	1.95764	
48.75	1.95764	
49	1.47162	
49.25	2.21494	
49.5	3.05423	
49.75	1.44272	
50	1.96475	
50.25	1.87173	
50.5	2.08139	
50.75	1.98032	
51	2.74915	
51.25	4.64038	
51.5	4.64038	
51.75	3.0065	
52	2.66046	
52.25	1.53195	
52.5	2.7919	
52.75	4.69269	
53	2.375	
53.25	3.65256	
53.5	2.92462	
53.75	0.488098	
54	2.66721	
54.25	3.61563	
54.5	0.126953	
54.75	3.08078	
55	0.18576	
55.25	0.427429	
55.5	1.50275	
55.75	0.840302	
56	1.07599	
56.25	3.34082	
56.5	1.1507	
56.75	1.03229	
57	0.474121	
57.25	2.81516	
57.5	3.49573	
57.75	0.658691	
58	0.658691	
58.25	1.34943	
58.5	1.82822	
58.75	0.261444	
59	0.881592	
59.25	1.53549	
59.5	0.483337	
59.75	1.01956	
60	1.76556	
60.25	1.76556	
60.5	1.97668	
60.75	0.46106	
61	2.05948	
61.25	1.58127	
61.5	1.9165	
61.75	1.30536	
62	0.512787	
62.25	1.4147	
62.5	1.57181	
62.75	1.44971	
63	0.840851	
63.25	2.31647	
63.5	0.614014	
63.75	0.507233	
64	1.24048	
64.25	0.986664	
64.5	1.54453	
64.75	1.11966	
65	0.572968	
65.25	1.99304	
65.5	2.23108	
65.75	1.49115	
66	2.22156	
66.25	2.00323	
66.5	2.26276	
66.75	2.53598	
67	1.51846	
67.25	2.08398	
67.5	1.67584	
67.75	2.62949	
68	3.0062	
68.25	2.21149	
68.5	2.46585	
68.75	2.46585	
69	2.44226	
69.25	2.9549	
69.5	2.12711	
69.75	2.67062	
70	3.13589	
70.25	2.00558	
70.5	2.81943	
70.75	2.99472	
71	3.40103	
71.25	3.00696	
71.5	3.1908	
71.75	2.01575	
72	3.21918	
72.25	1.35538	
72.5	2.49704	
72.75	3.32852	
73	2.75513	
73.25	3.57986	
73.5	3.0563	
73.75	3.65189	
74	3.96725	
74.25	2.68832	
74.5	3.66797	
74.75	2.9523	
75	3.53552	
75.25	3.65604	
75.5	2.43097	
75.75	3.56668	
76	3.22952	
76.25	3.33594	
76.5	3.19022	
76.75	3.0433	
77	2.8143	
77.25	3.54538	
77.5	2.94736	
77.75	3.10846	
78	3.10846	
78.25	2.10208	
78.5	3.0466	
78.75	3.97015	
79	2.97012	
79.25	4.16614	
79.5	3.22171	
79.75	3.01007	
80	3.66083	
80.25	2.8096	
80.5	3.20404	
80.75	4.15088	
81	3.39697	
81.25	3.10544	
81.5	3.51602	
81.75	3.47958	
82	3.93524	
82.25	3.30457	
82.5	3.83786	
82.75	3.46887	
83	3.65656	
83.25	3.97812	
83.5	4.61713	
83.75	3.68726	
84	4.42139	
84.25	3.78445	
84.5	4.62076	
84.75	4.67685	
85	3.19879	
85.25	5.14413	
85.5	4.50821	
85.75	3.61517	
86	4.36182	
86.25	4.00308	
86.5	4.26563	
86.75	4.69214	
87	3.65002	
87.25	4.97989	
87.5	3.84174	
87.75	3.61032	
88	3.69324	
88.25	4.81024	
88.5	4.26886	
88.75	4.18274	
89	3.79868	
89.25	3.82553	
89.5	4.25742	
89.75	4.81741	
90	4.84134	
90.25	4.84064	
90.5	4.57471	
90.75	4.83432	
91	4.7702	
91.25	4.29486	
91.5	5.53137	
91.75	5.53687	
92	4.82394	
92.25	5.8381	
92.5	4.39005	
92.75	4.99619	
93	5.98386	
93.25	5.15552	
93.5	4.21838	
93.75	5.58081	
94	4.62292	
94.25	5.83737	
94.5	4.88962	
94.75	4.46375	
95	6.06668	
95.25	4.44391	
95.5	5.43762	
95.75	6.14392	
96	4.80396	
96.25	6.05643	
96.5	6.35367	
96.75	6.56531	
97	6.14526	
97.25	4.90646	
97.5	7.02069	
97.75	6.18906	
98	5.88153	
98.25	6.14276	
98.5	5.85815	
98.75	6.89078	
99	6.93979	
99.25	6.53076	
99.5	6.65027	
99.75	7.34906	
100	7.61615	
100.25	7.22733	
100.5	4.91541	
100.75	4.66693	
101	0.497375	
