Frequency - Plot 0	Amplitude - Plot 0	
30	0.344666	
30.25	0.309845	
30.5	0.463379	
30.75	0.463379	
31	0.324219	
31.25	0.347198	
31.5	0.572113	
31.75	0.467072	
32	0.301544	
32.25	0.216644	
32.5	0.769867	
32.75	0.498779	
33	0.566284	
33.25	0.246613	
33.5	0.183197	
33.75	0.510284	
34	0.9151	
34.25	0.344727	
34.5	0.252411	
34.75	0.739655	
35	0.462433	
35.25	0.606049	
35.5	0.574097	
35.75	0.717712	
36	0.648132	
36.25	0.648132	
36.5	0.566193	
36.75	0.566193	
37	0.275604	
37.25	0.275604	
37.5	0.790741	
37.75	0.816956	
38	0.0797729	
38.25	0.592957	
38.5	0.516724	
38.75	1.26761	
39	1.26761	
39.25	0.714569	
39.5	0.414215	
39.75	0.104462	
40	0.32608	
40.25	0.918762	
40.5	0.918762	
40.75	0.757812	
41	0.423859	
41.25	0.517853	
41.5	1.46597	
41.75	1.05237	
42	1.14938	
42.25	0.704742	
42.5	0.704742	
42.75	0.49765	
43	0.901459	
43.25	0.656677	
43.5	1.20779	
43.75	0.184631	
44	0.782928	
44.25	2.08347	
44.5	1.49594	
44.75	2.72394	
45	2.29608	
45.25	0.845062	
45.5	0.455811	
45.75	1.1608	
46	0.313202	
46.25	1.2247	
46.5	0.689606	
46.75	1.52005	
47	0.229858	
47.25	0.457581	
47.5	2.43494	
47.75	1.11224	
48	3.91721	
48.25	1.87796	
48.5	1.87796	
48.75	1.53571	
49	1.89136	
49.25	1.89136	
49.5	3.62561	
49.75	3.98654	
50	2.07095	
50.25	0.795135	
50.5	1.01193	
50.75	0.831177	
51	1.04987	
51.25	0.573181	
51.5	1.60071	
51.75	0.374451	
52	0.722107	
52.25	0.414673	
52.5	1.88861	
52.75	3.90424	
53	3.27737	
53.25	2.36618	
53.5	3.53503	
53.75	2.89746	
54	1.7189	
54.25	1.26285	
54.5	0.838837	
54.75	1.08453	
55	0.688049	
55.25	0.830353	
55.5	0.830353	
55.75	1.71011	
56	0.580658	
56.25	3.29968	
56.5	3.29968	
56.75	1.32135	
57	0.208588	
57.25	0.38269	
57.5	0.389587	
57.75	0.779694	
58	1.10379	
58.25	0.965881	
58.5	1.16568	
58.75	0.375671	
59	3.62131	
59.25	3.86655	
59.5	1.93976	
59.75	2.09009	
60	0.79483	
60.25	1.83527	
60.5	1.17358	
60.75	1.384	
61	1.15155	
61.25	0.692078	
61.5	1.87271	
61.75	1.40689	
62	1.08972	
62.25	1.17679	
62.5	0.276154	
62.75	1.6778	
63	1.09393	
63.25	1.71716	
63.5	0.837372	
63.75	0.526733	
64	1.62567	
64.25	1.16068	
64.5	0.664246	
64.75	1.90411	
65	0.475861	
65.25	1.23376	
65.5	1.05994	
65.75	0.499939	
66	0.905304	
66.25	1.18219	
66.5	1.79831	
66.75	2.02148	
67	1.19547	
67.25	1.00021	
67.5	0.272949	
67.75	0.994843	
68	0.536865	
68.25	1.50394	
68.5	2.56244	
68.75	0.986481	
69	3.71848	
69.25	5.01575	
69.5	3.34805	
69.75	2.02008	
70	2.9169	
70.25	0.548798	
70.5	0.913818	
70.75	0.516937	
71	0.343811	
71.25	0.75058	
71.5	1.30991	
71.75	1.18655	
72	0.823334	
72.25	0.863464	
72.5	1.59659	
72.75	1.6535	
73	2.77643	
73.25	1.30896	
73.5	0.665039	
73.75	2.13855	
74	3.22162	
74.25	0.563873	
74.5	0.350372	
74.75	1.63086	
75	1.27554	
75.25	1.17508	
75.5	1.58234	
75.75	1.33008	
76	1.74411	
76.25	3.01202	
76.5	1.41232	
76.75	0.722717	
77	0.496368	
77.25	1.69229	
77.5	0.797394	
77.75	2.10196	
78	0.703613	
78.25	0.747925	
78.5	1.2001	
78.75	1.09711	
79	1.22916	
79.25	1.03278	
79.5	0.943604	
79.75	2.61176	
80	2.60941	
80.25	2.36044	
80.5	2.35419	
80.75	1.50671	
81	2.74194	
81.25	1.29431	
81.5	1.35706	
81.75	1.67719	
82	1.79596	
82.25	1.63727	
82.5	1.44089	
82.75	1.56256	
83	1.40939	
83.25	1.6861	
83.5	0.864014	
83.75	0.714661	
84	2.74088	
84.25	0.378754	
84.5	0.746613	
84.75	0.580658	
85	1.91479	
85.25	1.1561	
85.5	1.30951	
85.75	1.94653	
86	0.998077	
86.25	0.453278	
86.5	1.16083	
86.75	1.07077	
87	1.07703	
87.25	1.27017	
87.5	1.05463	
87.75	0.556335	
88	0.960571	
88.25	0.630219	
88.5	0.729553	
88.75	1.6055	
89	0.993164	
89.25	1.50735	
89.5	1.14276	
89.75	0.323303	
90	0.540253	
90.25	0.550415	
90.5	0.763062	
90.75	0.219147	
91	1.00262	
91.25	0.903351	
91.5	0.276062	
91.75	1.03278	
92	0.929718	
92.25	0.485748	
92.5	0.795898	
92.75	0.955994	
93	0.566711	
93.25	0.986786	
93.5	1.3703	
93.75	0.426666	
94	1.65335	
94.25	1.07095	
94.5	1.34424	
94.75	1.02063	
95	0.856537	
95.25	0.809845	
95.5	0.613098	
95.75	0.512238	
96	0.512146	
96.25	1.0351	
96.5	0.619293	
96.75	1.33661	
97	0.514038	
97.25	0.635468	
97.5	0.827515	
97.75	0.411102	
98	1.07562	
98.25	0.379028	
98.5	0.303711	
98.75	0.507935	
99	0.697418	
99.25	0.626007	
99.5	0.477417	
99.75	0.465881	
100	0.0651245	
100.25	0.0651245	
100.5	0.614532	
100.75	0.173004	
101	0.243225	
