Frequency - Plot 0	Amplitude - Plot 0	
1	-10.0525	
1.25	-10.0525	
1.5	-56.6455	
1.75	-43.7366	
2	-43.7366	
2.25	-43.7366	
2.5	-43.7366	
2.75	-44.176	
3	-44.0662	
3.25	-44.0662	
3.5	-44.4617	
3.75	-45.4175	
4	-45.4175	
4.25	-45.5493	
4.5	-46.3513	
4.75	-46.593	
5	-46.593	
5.25	-46.593	
5.5	-48.5156	
5.75	-48.3508	
6	-50.3723	
6.25	-50.3723	
6.5	-51.5369	
6.75	-52.1851	
7	-52.8442	
7.25	-55.2942	
7.5	-55.2942	
7.75	-56.239	
8	-56.239	
8.25	-56.5027	
8.5	-56.5027	
8.75	-56.5027	
9	-58.5901	
9.25	-59.3811	
9.5	-59.447	
9.75	-59.447	
10	-61.897	
10.25	-61.897	
10.5	-61.04	
10.75	-62.9407	
11	-63.8745	
11.25	-64.7974	
11.5	-64.9072	
11.75	-64.5117	
12	-65.3796	
12.25	-65.2368	
12.5	-66.3464	
12.75	-66.5332	
13	-66.5332	
13.25	-66.5332	
13.5	-69.4226	
13.75	-69.4226	
14	-69.4226	
14.25	-71.4661	
14.5	-71.4661	
14.75	-72.6306	
15	-75.4541	
15.25	-75.7397	
15.5	-74.5312	
15.75	-75.0146	
16	-75.0146	
16.25	-75.9265	
16.5	-76.7285	
16.75	-78.4314	
17	-78.4314	
17.25	-83.2874	
17.5	-81.2878	
17.75	-81.2878	
18	-82.4744	
18.25	-82.8589	
18.5	-82.7271	
18.75	-82.1887	
19	-81.7273	
19.25	-81.7273	
19.5	-82.5513	
19.75	-86.7151	
20	-88.407	
20.25	-86.8799	
20.5	-90.3406	
20.75	-88.3081	
21	-88.3081	
21.25	-89.8242	
21.5	-86.0559	
21.75	-95.4932	
22	-94.1748	
22.25	-83.6719	
22.5	-89.1431	
22.75	-96.9214	
23	-88.429	
23.25	-88.429	
23.5	-88.5937	
23.75	-91.8347	
24	-91.3623	
24.25	-95.4382	
24.5	-95.4382	
24.75	-95.4382	
25	-94.4165	
25.25	-98.0859	
25.5	-94.5593	
25.75	-90.2197	
26	-90.2197	
26.25	-88.429	
26.5	-88.429	
26.75	-93.186	
27	-93.186	
27.25	-96.5808	
27.5	-102.821	
27.75	-102.821	
28	-99.5471	
28.25	-100.052	
28.5	-101.635	
28.75	-102.568	
29	-105.425	
29.25	-114.016	
29.5	-105.194	
29.75	-96.9214	
30	-109.874	
30.25	-111.577	
30.5	-110.105	
30.75	-110.105	
31	-115.664	
31.25	-114.467	
31.5	-114.467	
31.75	-100.756	
32	-113.258	
32.25	-113.577	
32.5	-119.872	
32.75	-105.798	
33	-109.226	
33.25	-109.226	
33.5	-127.705	
33.75	-128.672	
34	-106.534	
34.25	-112.841	
34.5	-126.87	
34.75	-112.5	
35	-95.0867	
35.25	-121.685	
35.5	-122.179	
35.75	-122.179	
36	-100.393	
36.25	-134.945	
36.5	-120.311	
36.75	-113.983	
37	-113.983	
37.25	-89.3079	
37.5	-117.631	
37.75	-90.3516	
38	-103.524	
38.25	-107.941	
38.5	-133.583	
38.75	-101.426	
39	-128.826	
39.25	-115.631	
39.5	-138.538	
39.75	-115.851	
40	-115.115	
40.25	-115.631	
40.5	-115.631	
40.75	-87.561	
41	-140.328	
41.25	-133.77	
41.5	-133.77	
41.75	-157.61	
42	-104.821	
42.25	-82.1777	
42.5	-87.1655	
42.75	-97.8992	
43	-157.489	
43.25	-157.489	
43.5	-31.8054	
43.75	-93.6694	
44	-136.626	
44.25	-139.856	
44.5	-131.385	
44.75	-158.698	
45	-123.311	
45.25	-100.789	
45.5	-58.6121	
45.75	142.734	
46	-156.929	
46.25	-52.1301	
46.5	-103.425	
46.75	174.144	
47	-126.013	
47.25	-159.225	
47.5	-168.19	
47.75	111.544	
48	-115.565	
48.25	161.499	
48.5	161.499	
48.75	-77.2778	
49	-157.621	
49.25	-125.266	
49.5	-163.993	
49.75	-22.3132	
50	-22.3132	
50.25	-143.361	
50.5	-143.361	
50.75	-57.052	
51	-57.052	
51.25	-108.501	
51.5	-151.49	
51.75	-90.78	
52	58.7329	
52.25	-174.628	
52.5	80.4199	
52.75	148.315	
53	32.1899	
53.25	-23.6536	
53.5	166.597	
53.75	12.9089	
54	37.3865	
54.25	167.805	
54.5	25.2356	
54.75	171.914	
55	-25.4224	
55.25	-171.617	
55.5	39.9463	
55.75	-172.738	
56	69.2798	
56.25	-150.93	
56.5	-150.93	
56.75	-85.2209	
57	163.466	
57.25	-54.9536	
57.5	147.854	
57.75	55.3052	
58	57.052	
58.25	53.866	
58.5	12.4585	
58.75	2.27417	
59	2.27417	
59.25	89.6375	
59.5	52.9541	
59.75	22.6428	
60	-10.47	
60.25	57.1069	
60.5	57.1069	
60.75	159.489	
61	-37.5513	
61.25	49.3726	
61.5	163.916	
61.75	61.908	
62	45.0769	
62.25	57.2717	
62.5	27.7405	
62.75	-5.20752	
63	-137.34	
63.25	74.707	
63.5	-66.698	
63.75	-20.9619	
64	60.3479	
64.25	-135.604	
64.5	100.558	
64.75	-99.3164	
65	6.25122	
65.25	68.2141	
65.5	58.1616	
65.75	-6.92139	
66	35.1453	
66.25	-2.31812	
66.5	9.58008	
66.75	9.83276	
67	65.8521	
67.25	126.694	
67.5	26.7737	
67.75	52.8552	
68	38.2324	
68.25	-0.648193	
68.5	-51.5149	
68.75	22.7856	
69	65.094	
69.25	27.6855	
69.5	10.6018	
69.75	-10.3821	
70	29.4543	
70.25	8.31665	
70.5	9.31641	
70.75	-2.02148	
71	39.5508	
71.25	19.0503	
71.5	-16.8201	
71.75	93.4497	
72	-15.6226	
72.25	109.841	
72.5	0.098877	
72.75	43.1763	
73	55.1184	
73.25	26.5649	
73.5	33.2446	
73.75	-13.8208	
74	26.543	
74.25	47.1643	
74.5	24.4446	
74.75	11.5356	
75	23.1152	
75.25	19.27	
75.5	5.05371	
75.75	38.8257	
76	22.8296	
76.25	25.6311	
76.5	5.64697	
76.75	20.127	
77	-11.6016	
77.25	0.637207	
77.5	32.948	
77.75	37.7161	
78	-17.7319	
78.25	19.4128	
78.5	10.9863	
78.75	-6.56982	
79	6.9873	
79.25	13.8428	
79.5	18.5999	
79.75	33.1677	
80	21.3574	
80.25	2.70264	
80.5	-9.37134	
80.75	45.5933	
81	-37.0789	
81.25	21.698	
81.5	12.2168	
81.75	17.0288	
82	28.3667	
82.25	14.0515	
82.5	-3.46069	
82.75	-8.27271	
83	-13.4583	
83.25	-0.878906	
83.5	-13.7988	
83.75	12.2058	
84	0.53833	
84.25	-31.4758	
84.5	-25.9937	
84.75	3.30688	
85	1.604	
85.25	-3.83423	
85.5	-29.6851	
85.75	-51.6138	
86	43.0444	
86.25	21.8079	
86.5	1.51611	
86.75	1.51611	
87	-31.9043	
87.25	-15.5457	
87.5	9.2395	
87.75	-12.7002	
88	-19.0063	
88.25	-8.39355	
88.5	5.77881	
88.75	6.05347	
89	-20.6213	
89.25	-26.4001	
89.5	-15.4468	
89.75	-0.86792	
90	-10.0195	
90.25	3.20801	
90.5	8.48145	
90.75	11.2939	
91	-4.57031	
91.25	-8.31665	
91.5	-39.0674	
91.75	10.9973	
92	11.9641	
92.25	10.4919	
92.5	7.74536	
92.75	18.6108	
93	-68.0493	
93.25	16.4465	
93.5	29.0259	
93.75	4.53735	
94	58.667	
94.25	-20.3467	
94.5	-11.8982	
94.75	7.50366	
95	12.7881	
95.25	7.00928	
95.5	-32.5415	
95.75	12.9968	
96	-37.9248	
96.25	-27.345	
96.5	-15.0623	
96.75	1.41724	
97	18.2263	
97.25	13.1726	
97.5	-15.5457	
97.75	-2.74658	
98	26.9165	
98.25	17.5122	
98.5	3.32886	
98.75	8.87695	
99	-7.85522	
99.25	12.5574	
99.5	4.88892	
99.75	0.900879	
100	-0.41748	
100.25	-7.25098	
100.5	-12.4255	
100.75	8.39355	
101	-62.1716	
